batch,batch_index,type,priority,name,slug,source_id,route,save_folder,filename,dimensions,format,prompt,notes
1,51,afrostream-avatar,516,Ariel Sheney,ariel-sheney,ariel-sheney,/tools/afrostream/creator/ariel-sheney/,/assets/img/afrostream/creators/,ariel-sheney-avatar.webp,400x400,WebP,"Check reference first: https://instagram.com/arielsheney. Backup reference: https://youtube.com/@arielsheney2372. Create a close AfroStream cartoon avatar for Ariel Sheney, single-person caricature portrait. Use the online reference to capture recognizable public-profile cues: face shape, hairstyle, facial hair, glasses, skin tone, signature outfit colors, posture, and profile-photo vibe. Keep it a hand-drawn doodle/sketch avatar with soft pastel fills and clean black outline, not photorealistic and not a traced copy of one photo. Context: CI; Music, Entertainment; youtube. Centered 400x400 head-and-shoulders or badge-safe crop, expressive, no readable text, no platform UI, no exact logos.","Online reference required before generation. Primary reference: https://instagram.com/arielsheney; backup: https://youtube.com/@arielsheney2372. Use close cartoon/sketch resemblance from visible cues, no photorealistic copy, no platform UI. Closer avatar prompt: cartoon/sketch caricature with recognizable public-persona cues, avoiding single-photo copying, logos, and photorealism."
1,52,afrostream-avatar,516,Christina Shusho,christina-shusho,christina-shusho,/tools/afrostream/creator/christina-shusho/,/assets/img/afrostream/creators/,christina-shusho-avatar.webp,400x400,WebP,"Check reference first: https://youtube.com/@cshusho. Backup reference: https://www.google.com/search?tbm=isch&q=Christina%20Shusho%20TZ%20official%20profile%20portrait. Create a close AfroStream cartoon avatar for Christina Shusho, single-person caricature portrait. Use the online reference to capture recognizable public-profile cues: face shape, hairstyle, facial hair, glasses, skin tone, signature outfit colors, posture, and profile-photo vibe. Keep it a hand-drawn doodle/sketch avatar with soft pastel fills and clean black outline, not photorealistic and not a traced copy of one photo. Context: TZ; Music, Faith; youtube. Centered 400x400 head-and-shoulders or badge-safe crop, expressive, no readable text, no platform UI, no exact logos.","Online reference required before generation. Primary reference: https://youtube.com/@cshusho; backup: https://www.google.com/search?tbm=isch&q=Christina%20Shusho%20TZ%20official%20profile%20portrait. Use close cartoon/sketch resemblance from visible cues, no photorealistic copy, no platform UI. Closer avatar prompt: cartoon/sketch caricature with recognizable public-persona cues, avoiding single-photo copying, logos, and photorealism."
1,53,afrostream-avatar,516,DJ Arafat,dj-arafat-legacy,dj-arafat-legacy,/tools/afrostream/creator/dj-arafat-legacy/,/assets/img/afrostream/creators/,dj-arafat-legacy-avatar.webp,400x400,WebP,"Check reference first: https://youtube.com/@DjArafatOfficial. Backup reference: https://www.google.com/search?tbm=isch&q=DJ%20Arafat%20CI%20official%20profile%20portrait. Create a close AfroStream cartoon avatar for DJ Arafat, single-person caricature portrait. Use the online reference to capture recognizable public-profile cues: face shape, hairstyle, facial hair, glasses, skin tone, signature outfit colors, posture, and profile-photo vibe. Keep it a hand-drawn doodle/sketch avatar with soft pastel fills and clean black outline, not photorealistic and not a traced copy of one photo. Context: CI; Music, Dance, Entertainment; youtube. Centered 400x400 head-and-shoulders or badge-safe crop, expressive, no readable text, no platform UI, no exact logos.","Online reference required before generation. Primary reference: https://youtube.com/@DjArafatOfficial; backup: https://www.google.com/search?tbm=isch&q=DJ%20Arafat%20CI%20official%20profile%20portrait. Use close cartoon/sketch resemblance from visible cues, no photorealistic copy, no platform UI. Closer avatar prompt: cartoon/sketch caricature with recognizable public-persona cues, avoiding single-photo copying, logos, and photorealism."
1,54,afrostream-avatar,516,Ferre Gola,ferre-gola,ferre-gola,/tools/afrostream/creator/ferre-gola/,/assets/img/afrostream/creators/,ferre-gola-avatar.webp,400x400,WebP,"Check reference first: https://instagram.com/ferregola. Backup reference: https://youtube.com/@FerreGolaMusic. Create a close AfroStream cartoon avatar for Ferre Gola, single-person caricature portrait. Use the online reference to capture recognizable public-profile cues: face shape, hairstyle, facial hair, glasses, skin tone, signature outfit colors, posture, and profile-photo vibe. Keep it a hand-drawn doodle/sketch avatar with soft pastel fills and clean black outline, not photorealistic and not a traced copy of one photo. Context: CD; Music, Entertainment; youtube. Centered 400x400 head-and-shoulders or badge-safe crop, expressive, no readable text, no platform UI, no exact logos.","Online reference required before generation. Primary reference: https://instagram.com/ferregola; backup: https://youtube.com/@FerreGolaMusic. Use close cartoon/sketch resemblance from visible cues, no photorealistic copy, no platform UI. Closer avatar prompt: cartoon/sketch caricature with recognizable public-persona cues, avoiding single-photo copying, logos, and photorealism."
1,55,afrostream-avatar,516,Frida Choco Bronze,frida-choco-bronze,frida-choco-bronze,/tools/afrostream/creator/frida-choco-bronze/,/assets/img/afrostream/creators/,frida-choco-bronze-avatar.webp,400x400,WebP,"Check reference first: https://instagram.com/fridachocobronze. Backup reference: https://tiktok.com/@fridachocobronze. Create a close AfroStream cartoon avatar for Frida Choco Bronze, single-person caricature portrait. Use the online reference to capture recognizable public-profile cues: face shape, hairstyle, facial hair, glasses, skin tone, signature outfit colors, posture, and profile-photo vibe. Keep it a hand-drawn doodle/sketch avatar with soft pastel fills and clean black outline, not photorealistic and not a traced copy of one photo. Context: CM; Comedy, Dance, Cooking; tiktok. Centered 400x400 head-and-shoulders or badge-safe crop, expressive, no readable text, no platform UI, no exact logos.","Online reference required before generation. Primary reference: https://instagram.com/fridachocobronze; backup: https://tiktok.com/@fridachocobronze. Use close cartoon/sketch resemblance from visible cues, no photorealistic copy, no platform UI. Closer avatar prompt: cartoon/sketch caricature with recognizable public-persona cues, avoiding single-photo copying, logos, and photorealism."
1,56,afrostream-avatar,516,Isbae U,isbae-u,isbae-u,/tools/afrostream/creator/isbae-u/,/assets/img/afrostream/creators/,isbae-u-avatar.webp,400x400,WebP,"Check reference first: https://instagram.com/isbaeu. Backup reference: https://youtube.com/@isbae_u. Create a close AfroStream cartoon avatar for Isbae U, single-person caricature portrait. Use the online reference to capture recognizable public-profile cues: face shape, hairstyle, facial hair, glasses, skin tone, signature outfit colors, posture, and profile-photo vibe. Keep it a hand-drawn doodle/sketch avatar with soft pastel fills and clean black outline, not photorealistic and not a traced copy of one photo. Context: NG; Comedy, Entertainment; youtube. Centered 400x400 head-and-shoulders or badge-safe crop, expressive, no readable text, no platform UI, no exact logos.","Online reference required before generation. Primary reference: https://instagram.com/isbaeu; backup: https://youtube.com/@isbae_u. Use close cartoon/sketch resemblance from visible cues, no photorealistic copy, no platform UI. Closer avatar prompt: cartoon/sketch caricature with recognizable public-persona cues, avoiding single-photo copying, logos, and photorealism."
1,57,afrostream-avatar,516,Krimo Iifar,krimo-iifar,krimo-iifar,/tools/afrostream/creator/krimo-iifar/,/assets/img/afrostream/creators/,krimo-iifar-avatar.webp,400x400,WebP,"Check reference first: https://instagram.com/krimoiifar. Backup reference: https://youtube.com/@KrimoIifar. Create a close AfroStream cartoon avatar for Krimo Iifar, single-person caricature portrait. Use the online reference to capture recognizable public-profile cues: face shape, hairstyle, facial hair, glasses, skin tone, signature outfit colors, posture, and profile-photo vibe. Keep it a hand-drawn doodle/sketch avatar with soft pastel fills and clean black outline, not photorealistic and not a traced copy of one photo. Context: MA; Comedy, Entertainment; youtube. Centered 400x400 head-and-shoulders or badge-safe crop, expressive, no readable text, no platform UI, no exact logos.","Online reference required before generation. Primary reference: https://instagram.com/krimoiifar; backup: https://youtube.com/@KrimoIifar. Use close cartoon/sketch resemblance from visible cues, no photorealistic copy, no platform UI. Closer avatar prompt: cartoon/sketch caricature with recognizable public-persona cues, avoiding single-photo copying, logos, and photorealism."
1,58,afrostream-avatar,516,Kwadwo Sheldon,kwadwo-sheldon,kwadwo-sheldon,/tools/afrostream/creator/kwadwo-sheldon/,/assets/img/afrostream/creators/,kwadwo-sheldon-avatar.webp,400x400,WebP,"Check reference first: https://instagram.com/kwadwosheldon. Backup reference: https://youtube.com/@KwadwoSheldon. Create a close AfroStream cartoon avatar for Kwadwo Sheldon, single-person caricature portrait. Use the online reference to capture recognizable public-profile cues: face shape, hairstyle, facial hair, glasses, skin tone, signature outfit colors, posture, and profile-photo vibe. Keep it a hand-drawn doodle/sketch avatar with soft pastel fills and clean black outline, not photorealistic and not a traced copy of one photo. Context: GH; Entertainment, Reaction, Comedy; youtube. Centered 400x400 head-and-shoulders or badge-safe crop, expressive, no readable text, no platform UI, no exact logos.","Online reference required before generation. Primary reference: https://instagram.com/kwadwosheldon; backup: https://youtube.com/@KwadwoSheldon. Use close cartoon/sketch resemblance from visible cues, no photorealistic copy, no platform UI. Closer avatar prompt: cartoon/sketch caricature with recognizable public-persona cues, avoiding single-photo copying, logos, and photorealism."
1,59,afrostream-avatar,516,Nasty C,nasty-c,nasty-c,/tools/afrostream/creator/nasty-c/,/assets/img/afrostream/creators/,nasty-c-avatar.webp,400x400,WebP,"Check reference first: https://instagram.com/nasty_csa. Backup reference: https://youtube.com/@nastyc. Create a close AfroStream cartoon avatar for Nasty C, single-person caricature portrait. Use the online reference to capture recognizable public-profile cues: face shape, hairstyle, facial hair, glasses, skin tone, signature outfit colors, posture, and profile-photo vibe. Keep it a hand-drawn doodle/sketch avatar with soft pastel fills and clean black outline, not photorealistic and not a traced copy of one photo. Context: ZA; Music, Entertainment; youtube. Centered 400x400 head-and-shoulders or badge-safe crop, expressive, no readable text, no platform UI, no exact logos.","Online reference required before generation. Primary reference: https://instagram.com/nasty_csa; backup: https://youtube.com/@nastyc. Use close cartoon/sketch resemblance from visible cues, no photorealistic copy, no platform UI. Closer avatar prompt: cartoon/sketch caricature with recognizable public-persona cues, avoiding single-photo copying, logos, and photorealism."
1,60,afrostream-avatar,516,Sara El Fadili,sara-el-fadili,sara-el-fadili,/tools/afrostream/creator/sara-el-fadili/,/assets/img/afrostream/creators/,sara-el-fadili-avatar.webp,400x400,WebP,"Check reference first: https://instagram.com/saraelfadili. Backup reference: https://youtube.com/@SaraElFadili. Create a close AfroStream cartoon avatar for Sara El Fadili, single-person caricature portrait. Use the online reference to capture recognizable public-profile cues: face shape, hairstyle, facial hair, glasses, skin tone, signature outfit colors, posture, and profile-photo vibe. Keep it a hand-drawn doodle/sketch avatar with soft pastel fills and clean black outline, not photorealistic and not a traced copy of one photo. Context: MA; Comedy, Entertainment; youtube. Centered 400x400 head-and-shoulders or badge-safe crop, expressive, no readable text, no platform UI, no exact logos.","Online reference required before generation. Primary reference: https://instagram.com/saraelfadili; backup: https://youtube.com/@SaraElFadili. Use close cartoon/sketch resemblance from visible cues, no photorealistic copy, no platform UI. Closer avatar prompt: cartoon/sketch caricature with recognizable public-persona cues, avoiding single-photo copying, logos, and photorealism."
1,61,car-hero,423,Honda Civic 2004,honda-civic-2004,honda-civic-2004,/cars/vehicle/honda-civic-2004/,/assets/img/cars/honda/civic/2004/,honda-civic-2004-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Honda Civic 2004. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, 16:10 crop.",Carry-forward from next-critical-images-2026-06-11-next-300.csv. Car detail hero and listing thumbnail. Body type=sedan.
1,62,car-hero,421,Honda CR-V 2010,honda-cr-v-2010,honda-cr-v-2010,/cars/vehicle/honda-cr-v-2010/,/assets/img/cars/honda/cr-v/2010/,honda-cr-v-2010-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Honda CR-V 2010. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, 16:10 crop.",Carry-forward from next-critical-images-2026-06-11-next-300.csv. Car detail hero and listing thumbnail. Body type=suv.
1,63,car-hero,418,Honda HR-V / Vezel 2016,honda-hr-v-vezel-2016,honda-hr-v-vezel-2016,/cars/vehicle/honda-hr-v-vezel-2016/,/assets/img/cars/honda/hr-v-vezel/2016/,honda-hr-v-vezel-2016-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Honda HR-V / Vezel 2016. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, 16:10 crop.",Carry-forward from next-critical-images-2026-06-11-next-300.csv. Car detail hero and listing thumbnail. Body type=suv.
1,64,car-hero,414,Hyundai Elantra 2013,hyundai-elantra-2013,hyundai-elantra-2013,/cars/vehicle/hyundai-elantra-2013/,/assets/img/cars/hyundai/elantra/2013/,hyundai-elantra-2013-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Hyundai Elantra 2013. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, 16:10 crop.",Carry-forward from next-critical-images-2026-06-11-next-300.csv. Car detail hero and listing thumbnail. Body type=sedan.
1,65,kitchen-recipe,440,Calulu de Peixe - Finished dish hero,calulu-de-peixe-ao,calulu-de-peixe-ao,/tools/afrokitchen/recipes/calulu-de-peixe-ao/,/assets/img/kitchen/,calulu-de-peixe-ao.webp,800x600,WebP,"Finished Calulu de Peixe, a Angola stew, plated finished dish in warm natural light, inspectable texture, no text, no logos. No text, no logos, natural food texture, realistic, 4:3 crop.",Carry-forward from next-critical-images-2026-06-11-next-300.csv. AfroKitchen hero asset. Country=Angola.
1,66,kitchen-recipe,440,Poulet DG - Finished dish hero,poulet-dg-cm,poulet-dg-cm,/tools/afrokitchen/recipes/poulet-dg-cm/,/assets/img/kitchen/,poulet-dg-cm.webp,800x600,WebP,"Finished Poulet DG, a Cameroon main, plated finished dish in warm natural light, inspectable texture, no text, no logos. No text, no logos, natural food texture, realistic, 4:3 crop.",Carry-forward from next-critical-images-2026-06-11-next-300.csv. AfroKitchen hero asset. Country=Cameroon.
1,67,kitchen-recipe,440,Ginger Juice - Finished dish hero,ginger-juice-cf,ginger-juice-cf,/tools/afrokitchen/recipes/ginger-juice-cf/,/assets/img/kitchen/,ginger-juice-cf.webp,800x600,WebP,"Finished Ginger Juice, a Central African Republic beverage, plated finished dish in warm natural light, inspectable texture, no text, no logos. No text, no logos, natural food texture, realistic, 4:3 crop.",Carry-forward from next-critical-images-2026-06-11-next-300.csv. AfroKitchen hero asset. Country=Central African Republic.
1,68,kitchen-recipe,440,Koko Cassava Leaves - Finished dish hero,koko-cassava-leaves-cf,koko-cassava-leaves-cf,/tools/afrokitchen/recipes/koko-cassava-leaves-cf/,/assets/img/kitchen/,koko-cassava-leaves-cf.webp,800x600,WebP,"Finished Koko Cassava Leaves, a Central African Republic stew, plated finished dish in warm natural light, inspectable texture, no text, no logos. No text, no logos, natural food texture, realistic, 4:3 crop.",Carry-forward from next-critical-images-2026-06-11-next-300.csv. AfroKitchen hero asset. Country=Central African Republic.
1,69,afrostream-news,442,African AI International Film Festival puts SAB Studios at the center of AI filmmaking showcase,african-ai-film-festival-sab-studios-april-2026,african-ai-film-festival-sab-studios-april-2026,/tools/afrostream/news/african-ai-film-festival-sab-studios-april-2026/,/assets/img/afrostream/news/,african-ai-film-festival-sab-studios-april-2026.webp,1200x630,WebP,"Create an AfroStream news/blog feature card for: African AI International Film Festival puts SAB Studios at the center of AI filmmaking showcase. Make it a clean editorial thumbnail, more like a simple logo/poster/badge than a generic scene. Use bold flat shapes, one central emblem, 2 or 3 article-specific objects, high contrast, 1200x630 social-card crop. Short readable label text is allowed only if simple and central. No fake screenshots, no clutter. Main cues: AI film festival badge, camera lens, circuit lines, clapboard, studio spotlight, African film school mood. Use recognizable topic cues, but do not copy official logos exactly and do not use exact celebrity faces.","Article-grounded AfroStream news card prompt. Prefer simple badge/logo-style composition and obvious story cues over generic creator scenes. Carry-forward from next-critical-images-2026-06-11-next-300.csv. Live as_news row missing image_url. After upload, set image_url to /assets/img/afrostream/news/african-ai-film-festival-sab-studios-april-2026.webp. Category=platform."
1,70,afrostream-news,440,Omah Lay releases Clarity of Mind,omah-lay-clarity-of-mind-2026,omah-lay-clarity-of-mind-2026,/tools/afrostream/news/omah-lay-clarity-of-mind-2026/,/assets/img/afrostream/news/,omah-lay-clarity-of-mind-2026.webp,1200x630,WebP,"Create an AfroStream news/blog feature card for: Omah Lay releases Clarity of Mind. Make it a clean editorial thumbnail, more like a simple logo/poster/badge than a generic scene. Use bold flat shapes, one central emblem, 2 or 3 article-specific objects, high contrast, 1200x630 social-card crop. Short readable label text is allowed only if simple and central. No fake screenshots, no clutter. Main cues: album-release card, soft glowing headphones, abstract soundwave, calm blue-green mind halo, Nigerian alt-music mood. Use recognizable topic cues, but do not copy official logos exactly and do not use exact celebrity faces.","Article-grounded AfroStream news card prompt. Prefer simple badge/logo-style composition and obvious story cues over generic creator scenes. Carry-forward from next-critical-images-2026-06-11-next-300.csv. Live as_news row missing image_url. After upload, set image_url to /assets/img/afrostream/news/omah-lay-clarity-of-mind-2026.webp. Category=milestones."
1,71,afrostream-news,435,Ayra Starr wins Best International Act again at the 2026 MOBO Awards,ayra-starr-mobo-best-international-act-2026,ayra-starr-mobo-best-international-act-2026,/tools/afrostream/news/ayra-starr-mobo-best-international-act-2026/,/assets/img/afrostream/news/,ayra-starr-mobo-best-international-act-2026.webp,1200x630,WebP,"Create an AfroStream news/blog feature card for: Ayra Starr wins Best International Act again at the 2026 MOBO Awards. Make it a clean editorial thumbnail, more like a simple logo/poster/badge than a generic scene. Use bold flat shapes, one central emblem, 2 or 3 article-specific objects, high contrast, 1200x630 social-card crop. Short readable label text is allowed only if simple and central. No fake screenshots, no clutter. Main cues: award nomination badge, star emblem, microphone, trophy silhouette, UK-Africa music awards mood. Use recognizable topic cues, but do not copy official logos exactly and do not use exact celebrity faces.","Article-grounded AfroStream news card prompt. Prefer simple badge/logo-style composition and obvious story cues over generic creator scenes. Carry-forward from next-critical-images-2026-06-11-next-300.csv. Live as_news row missing image_url. After upload, set image_url to /assets/img/afrostream/news/ayra-starr-mobo-best-international-act-2026.webp. Category=milestones."
1,72,blog-feature,300,How Much Tax Do I Pay on My Salary in Kenya 2026,kenya-salary-tax-2026,kenya-salary-tax-2026,/blog/kenya-salary-tax-2026/,/assets/img/blog/,kenya-salary-tax-2026.webp,1200x630,WebP,"Create an editorial feature image for the AfroTools article ""How Much Tax Do I Pay on My Salary in Kenya 2026 | AfroTools"". African context where relevant, clean realistic composition, no readable text, no logos, no fake screenshots, 1200x630 crop.",Carry-forward from next-critical-images-2026-06-11-next-300.csv. Blog feature and OG image.
1,73,afrostream-avatar,516,TFM Senegal,tfm-senegal,tfm-senegal,/tools/afrostream/creator/tfm-senegal/,/assets/img/afrostream/creators/,tfm-senegal-avatar.webp,400x400,WebP,"Check reference first: https://youtube.com/@tfmsn. Backup reference: https://www.google.com/search?tbm=isch&q=TFM%20Senegal%20SN%20official%20profile%20portrait. Create a close AfroStream cartoon avatar for TFM Senegal, single-person caricature portrait. Use the online reference to capture recognizable public-profile cues: face shape, hairstyle, facial hair, glasses, skin tone, signature outfit colors, posture, and profile-photo vibe. Keep it a hand-drawn doodle/sketch avatar with soft pastel fills and clean black outline, not photorealistic and not a traced copy of one photo. Context: SN; News, Entertainment; youtube. Centered 400x400 head-and-shoulders or badge-safe crop, expressive, no readable text, no platform UI, no exact logos.","Online reference required before generation. Primary reference: https://youtube.com/@tfmsn; backup: https://www.google.com/search?tbm=isch&q=TFM%20Senegal%20SN%20official%20profile%20portrait. Use close cartoon/sketch resemblance from visible cues, no photorealistic copy, no platform UI. Closer avatar prompt: cartoon/sketch caricature with recognizable public-persona cues, avoiding single-photo copying, logos, and photorealism."
1,74,tool-card,50,Algeria Crop Yield Estimator,crop-yield-algeria,crop-yield-algeria,/agriculture/crop-yield/algeria,/assets/img/tools/,crop-yield-algeria.webp,800x450,WebP,"Create an AfroTools web-card banner for Algeria Crop Yield Estimator. Style: flat paper-cut illustration with gentle shadows. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,75,tool-card,50,Benin Crop Yield Estimator,crop-yield-benin,crop-yield-benin,/agriculture/crop-yield/benin,/assets/img/tools/,crop-yield-benin.webp,800x450,WebP,"Create an AfroTools web-card banner for Benin Crop Yield Estimator. Style: calm realistic workspace photo style. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,76,tool-card,50,Botswana Crop Yield Estimator,crop-yield-botswana,crop-yield-botswana,/agriculture/crop-yield/botswana,/assets/img/tools/,crop-yield-botswana.webp,800x450,WebP,"Create an AfroTools web-card banner for Botswana Crop Yield Estimator. Style: minimal geometric objects with tactile paper grain. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,77,tool-card,50,Burkina Faso Crop Yield Estimator,crop-yield-burkina-faso,crop-yield-burkina-faso,/agriculture/crop-yield/burkina-faso,/assets/img/tools/,crop-yield-burkina-faso.webp,800x450,WebP,"Create an AfroTools web-card banner for Burkina Faso Crop Yield Estimator. Style: watercolor wash with clean ink line. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,78,tool-card,50,Burundi Crop Yield Estimator,crop-yield-burundi,crop-yield-burundi,/agriculture/crop-yield/burundi,/assets/img/tools/,crop-yield-burundi.webp,800x450,WebP,"Create an AfroTools web-card banner for Burundi Crop Yield Estimator. Style: soft 3D clay still life. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,79,tool-card,50,Cabo Verde Crop Yield Estimator,crop-yield-cabo-verde,crop-yield-cabo-verde,/agriculture/crop-yield/cabo-verde,/assets/img/tools/,crop-yield-cabo-verde.webp,800x450,WebP,"Create an AfroTools web-card banner for Cabo Verde Crop Yield Estimator. Style: modern dashboard abstraction with warm neutral lighting. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,80,tool-card,50,Central African Republic Crop Yield Estimator,crop-yield-central-african-republic,crop-yield-central-african-republic,/agriculture/crop-yield/central-african-republic,/assets/img/tools/,crop-yield-central-african-republic.webp,800x450,WebP,"Create an AfroTools web-card banner for Central African Republic Crop Yield Estimator. Style: editorial isometric scene with restrained colors. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,81,tool-card,50,Chad Crop Yield Estimator,crop-yield-chad,crop-yield-chad,/agriculture/crop-yield/chad,/assets/img/tools/,crop-yield-chad.webp,800x450,WebP,"Create an AfroTools web-card banner for Chad Crop Yield Estimator. Style: simple doodle with soft pastel fills and black outline. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,82,tool-card,50,Comoros Crop Yield Estimator,crop-yield-comoros,crop-yield-comoros,/agriculture/crop-yield/comoros,/assets/img/tools/,crop-yield-comoros.webp,800x450,WebP,"Create an AfroTools web-card banner for Comoros Crop Yield Estimator. Style: flat paper-cut illustration with gentle shadows. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,83,tool-card,50,Congo-Brazzaville Crop Yield Estimator,crop-yield-congo-brazzaville,crop-yield-congo-brazzaville,/agriculture/crop-yield/congo-brazzaville,/assets/img/tools/,crop-yield-congo-brazzaville.webp,800x450,WebP,"Create an AfroTools web-card banner for Congo-Brazzaville Crop Yield Estimator. Style: calm realistic workspace photo style. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,84,tool-card,50,Cote d'Ivoire Crop Yield Estimator,crop-yield-cote-d-ivoire,crop-yield-cote-d-ivoire,/agriculture/crop-yield/cote-d-ivoire,/assets/img/tools/,crop-yield-cote-d-ivoire.webp,800x450,WebP,"Create an AfroTools web-card banner for Cote d'Ivoire Crop Yield Estimator. Style: minimal geometric objects with tactile paper grain. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,85,tool-card,50,Djibouti Crop Yield Estimator,crop-yield-djibouti,crop-yield-djibouti,/agriculture/crop-yield/djibouti,/assets/img/tools/,crop-yield-djibouti.webp,800x450,WebP,"Create an AfroTools web-card banner for Djibouti Crop Yield Estimator. Style: watercolor wash with clean ink line. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,86,tool-card,50,Equatorial Guinea Crop Yield Estimator,crop-yield-equatorial-guinea,crop-yield-equatorial-guinea,/agriculture/crop-yield/equatorial-guinea,/assets/img/tools/,crop-yield-equatorial-guinea.webp,800x450,WebP,"Create an AfroTools web-card banner for Equatorial Guinea Crop Yield Estimator. Style: soft 3D clay still life. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,87,tool-card,50,Eritrea Crop Yield Estimator,crop-yield-eritrea,crop-yield-eritrea,/agriculture/crop-yield/eritrea,/assets/img/tools/,crop-yield-eritrea.webp,800x450,WebP,"Create an AfroTools web-card banner for Eritrea Crop Yield Estimator. Style: modern dashboard abstraction with warm neutral lighting. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,88,tool-card,50,Eswatini Crop Yield Estimator,crop-yield-eswatini,crop-yield-eswatini,/agriculture/crop-yield/eswatini,/assets/img/tools/,crop-yield-eswatini.webp,800x450,WebP,"Create an AfroTools web-card banner for Eswatini Crop Yield Estimator. Style: editorial isometric scene with restrained colors. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,89,tool-card,50,Gabon Crop Yield Estimator,crop-yield-gabon,crop-yield-gabon,/agriculture/crop-yield/gabon,/assets/img/tools/,crop-yield-gabon.webp,800x450,WebP,"Create an AfroTools web-card banner for Gabon Crop Yield Estimator. Style: simple doodle with soft pastel fills and black outline. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
