original_batch_index,name,slug,country,category,reference_url,backup_reference_url,save_folder,filename,dimensions,format,prompt,notes
53,DJ Arafat,dj-arafat-legacy,CI,"Music, Dance, Entertainment",https://youtube.com/@DjArafatOfficial,https://www.google.com/search?tbm=isch&q=DJ%20Arafat%20CI%20official%20profile%20portrait,/assets/img/afrostream/creators/,dj-arafat-legacy-avatar.webp,400x400,WebP,"Create a close AfroStream cartoon avatar for DJ Arafat, single-person caricature portrait. Use the reference image supplied separately if available, or use public-profile visual cues for the person/channel. Capture recognizable cues: face shape, hairstyle, facial hair, glasses, skin tone, signature outfit colors, posture, and public profile vibe. Keep it a hand-drawn doodle/sketch avatar with soft pastel fills and clean black outline, not photorealistic and not a traced copy of one photo. Context: CI; Music, Dance, Entertainment. Centered 400x400 head-and-shoulders or badge-safe crop, expressive, no readable text, no platform UI, no exact logos.","Reference is for human lookup or manual upload, not for the image prompt to browse. Primary reference: https://youtube.com/@DjArafatOfficial; backup: https://www.google.com/search?tbm=isch&q=DJ%20Arafat%20CI%20official%20profile%20portrait. If ChatGPT cannot retrieve links, upload/screenshot the reference image first, then paste only the prompt."
54,Ferre Gola,ferre-gola,CD,"Music, Entertainment",https://instagram.com/ferregola,https://youtube.com/@FerreGolaMusic,/assets/img/afrostream/creators/,ferre-gola-avatar.webp,400x400,WebP,"Create a close AfroStream cartoon avatar for Ferre Gola, single-person caricature portrait. Use the reference image supplied separately if available, or use public-profile visual cues for the person/channel. Capture recognizable cues: face shape, hairstyle, facial hair, glasses, skin tone, signature outfit colors, posture, and public profile vibe. Keep it a hand-drawn doodle/sketch avatar with soft pastel fills and clean black outline, not photorealistic and not a traced copy of one photo. Context: CD; Music, Entertainment. Centered 400x400 head-and-shoulders or badge-safe crop, expressive, no readable text, no platform UI, no exact logos.","Reference is for human lookup or manual upload, not for the image prompt to browse. Primary reference: https://instagram.com/ferregola; backup: https://youtube.com/@FerreGolaMusic. If ChatGPT cannot retrieve links, upload/screenshot the reference image first, then paste only the prompt."
55,Frida Choco Bronze,frida-choco-bronze,CM,"Comedy, Dance, Cooking",https://instagram.com/fridachocobronze,https://tiktok.com/@fridachocobronze,/assets/img/afrostream/creators/,frida-choco-bronze-avatar.webp,400x400,WebP,"Create a close AfroStream cartoon avatar for Frida Choco Bronze, single-person caricature portrait. Use the reference image supplied separately if available, or use public-profile visual cues for the person/channel. Capture recognizable cues: face shape, hairstyle, facial hair, glasses, skin tone, signature outfit colors, posture, and public profile vibe. Keep it a hand-drawn doodle/sketch avatar with soft pastel fills and clean black outline, not photorealistic and not a traced copy of one photo. Context: CM; Comedy, Dance, Cooking. Centered 400x400 head-and-shoulders or badge-safe crop, expressive, no readable text, no platform UI, no exact logos.","Reference is for human lookup or manual upload, not for the image prompt to browse. Primary reference: https://instagram.com/fridachocobronze; backup: https://tiktok.com/@fridachocobronze. If ChatGPT cannot retrieve links, upload/screenshot the reference image first, then paste only the prompt."
56,Isbae U,isbae-u,NG,"Comedy, Entertainment",https://instagram.com/isbaeu,https://youtube.com/@isbae_u,/assets/img/afrostream/creators/,isbae-u-avatar.webp,400x400,WebP,"Create a close AfroStream cartoon avatar for Isbae U, single-person caricature portrait. Use the reference image supplied separately if available, or use public-profile visual cues for the person/channel. Capture recognizable cues: face shape, hairstyle, facial hair, glasses, skin tone, signature outfit colors, posture, and public profile vibe. Keep it a hand-drawn doodle/sketch avatar with soft pastel fills and clean black outline, not photorealistic and not a traced copy of one photo. Context: NG; Comedy, Entertainment. Centered 400x400 head-and-shoulders or badge-safe crop, expressive, no readable text, no platform UI, no exact logos.","Reference is for human lookup or manual upload, not for the image prompt to browse. Primary reference: https://instagram.com/isbaeu; backup: https://youtube.com/@isbae_u. If ChatGPT cannot retrieve links, upload/screenshot the reference image first, then paste only the prompt."
57,Krimo Iifar,krimo-iifar,MA,"Comedy, Entertainment",https://instagram.com/krimoiifar,https://youtube.com/@KrimoIifar,/assets/img/afrostream/creators/,krimo-iifar-avatar.webp,400x400,WebP,"Create a close AfroStream cartoon avatar for Krimo Iifar, single-person caricature portrait. Use the reference image supplied separately if available, or use public-profile visual cues for the person/channel. Capture recognizable cues: face shape, hairstyle, facial hair, glasses, skin tone, signature outfit colors, posture, and public profile vibe. Keep it a hand-drawn doodle/sketch avatar with soft pastel fills and clean black outline, not photorealistic and not a traced copy of one photo. Context: MA; Comedy, Entertainment. Centered 400x400 head-and-shoulders or badge-safe crop, expressive, no readable text, no platform UI, no exact logos.","Reference is for human lookup or manual upload, not for the image prompt to browse. Primary reference: https://instagram.com/krimoiifar; backup: https://youtube.com/@KrimoIifar. If ChatGPT cannot retrieve links, upload/screenshot the reference image first, then paste only the prompt."
58,Kwadwo Sheldon,kwadwo-sheldon,GH,"Entertainment, Reaction, Comedy",https://instagram.com/kwadwosheldon,https://youtube.com/@KwadwoSheldon,/assets/img/afrostream/creators/,kwadwo-sheldon-avatar.webp,400x400,WebP,"Create a close AfroStream cartoon avatar for Kwadwo Sheldon, single-person caricature portrait. Use the reference image supplied separately if available, or use public-profile visual cues for the person/channel. Capture recognizable cues: face shape, hairstyle, facial hair, glasses, skin tone, signature outfit colors, posture, and public profile vibe. Keep it a hand-drawn doodle/sketch avatar with soft pastel fills and clean black outline, not photorealistic and not a traced copy of one photo. Context: GH; Entertainment, Reaction, Comedy. Centered 400x400 head-and-shoulders or badge-safe crop, expressive, no readable text, no platform UI, no exact logos.","Reference is for human lookup or manual upload, not for the image prompt to browse. Primary reference: https://instagram.com/kwadwosheldon; backup: https://youtube.com/@KwadwoSheldon. If ChatGPT cannot retrieve links, upload/screenshot the reference image first, then paste only the prompt."
59,Nasty C,nasty-c,ZA,"Music, Entertainment",https://instagram.com/nasty_csa,https://youtube.com/@nastyc,/assets/img/afrostream/creators/,nasty-c-avatar.webp,400x400,WebP,"Create a close AfroStream cartoon avatar for Nasty C, single-person caricature portrait. Use the reference image supplied separately if available, or use public-profile visual cues for the person/channel. Capture recognizable cues: face shape, hairstyle, facial hair, glasses, skin tone, signature outfit colors, posture, and public profile vibe. Keep it a hand-drawn doodle/sketch avatar with soft pastel fills and clean black outline, not photorealistic and not a traced copy of one photo. Context: ZA; Music, Entertainment. Centered 400x400 head-and-shoulders or badge-safe crop, expressive, no readable text, no platform UI, no exact logos.","Reference is for human lookup or manual upload, not for the image prompt to browse. Primary reference: https://instagram.com/nasty_csa; backup: https://youtube.com/@nastyc. If ChatGPT cannot retrieve links, upload/screenshot the reference image first, then paste only the prompt."
60,Sara El Fadili,sara-el-fadili,MA,"Comedy, Entertainment",https://instagram.com/saraelfadili,https://youtube.com/@SaraElFadili,/assets/img/afrostream/creators/,sara-el-fadili-avatar.webp,400x400,WebP,"Create a close AfroStream cartoon avatar for Sara El Fadili, single-person caricature portrait. Use the reference image supplied separately if available, or use public-profile visual cues for the person/channel. Capture recognizable cues: face shape, hairstyle, facial hair, glasses, skin tone, signature outfit colors, posture, and public profile vibe. Keep it a hand-drawn doodle/sketch avatar with soft pastel fills and clean black outline, not photorealistic and not a traced copy of one photo. Context: MA; Comedy, Entertainment. Centered 400x400 head-and-shoulders or badge-safe crop, expressive, no readable text, no platform UI, no exact logos.","Reference is for human lookup or manual upload, not for the image prompt to browse. Primary reference: https://instagram.com/saraelfadili; backup: https://youtube.com/@SaraElFadili. If ChatGPT cannot retrieve links, upload/screenshot the reference image first, then paste only the prompt."
73,TFM Senegal,tfm-senegal,SN,"News, Entertainment",https://youtube.com/@tfmsn,https://www.google.com/search?tbm=isch&q=TFM%20Senegal%20SN%20official%20profile%20portrait,/assets/img/afrostream/creators/,tfm-senegal-avatar.webp,400x400,WebP,"Create a close AfroStream cartoon avatar for TFM Senegal, single-person caricature portrait. Use the reference image supplied separately if available, or use public-profile visual cues for the person/channel. Capture recognizable cues: face shape, hairstyle, facial hair, glasses, skin tone, signature outfit colors, posture, and public profile vibe. Keep it a hand-drawn doodle/sketch avatar with soft pastel fills and clean black outline, not photorealistic and not a traced copy of one photo. Context: SN; News, Entertainment. Centered 400x400 head-and-shoulders or badge-safe crop, expressive, no readable text, no platform UI, no exact logos.","Reference is for human lookup or manual upload, not for the image prompt to browse. Primary reference: https://youtube.com/@tfmsn; backup: https://www.google.com/search?tbm=isch&q=TFM%20Senegal%20SN%20official%20profile%20portrait. If ChatGPT cannot retrieve links, upload/screenshot the reference image first, then paste only the prompt."
201,Makhadzi,makhadzi,ZA,"Music, Dance, Entertainment",https://instagram.com/makhadziofficial,https://youtube.com/@MakhadziSA,/assets/img/afrostream/creators/,makhadzi-avatar.webp,400x400,WebP,"Create a close AfroStream cartoon avatar for Makhadzi, single-person caricature portrait. Use the reference image supplied separately if available, or use public-profile visual cues for the person/channel. Capture recognizable cues: face shape, hairstyle, facial hair, glasses, skin tone, signature outfit colors, posture, and public profile vibe. Keep it a hand-drawn doodle/sketch avatar with soft pastel fills and clean black outline, not photorealistic and not a traced copy of one photo. Context: ZA; Music, Dance, Entertainment. Centered 400x400 head-and-shoulders or badge-safe crop, expressive, no readable text, no platform UI, no exact logos.","Reference is for human lookup or manual upload, not for the image prompt to browse. Primary reference: https://instagram.com/makhadziofficial; backup: https://youtube.com/@MakhadziSA. If ChatGPT cannot retrieve links, upload/screenshot the reference image first, then paste only the prompt."
202,Mihlali Ndamase,mihlali-ndamase,ZA,"Beauty, Lifestyle, Travel",https://instagram.com/mihlali_n,https://youtube.com/@MihlaliN,/assets/img/afrostream/creators/,mihlali-ndamase-avatar.webp,400x400,WebP,"Create a close AfroStream cartoon avatar for Mihlali Ndamase, single-person caricature portrait. Use the reference image supplied separately if available, or use public-profile visual cues for the person/channel. Capture recognizable cues: face shape, hairstyle, facial hair, glasses, skin tone, signature outfit colors, posture, and public profile vibe. Keep it a hand-drawn doodle/sketch avatar with soft pastel fills and clean black outline, not photorealistic and not a traced copy of one photo. Context: ZA; Beauty, Lifestyle, Travel. Centered 400x400 head-and-shoulders or badge-safe crop, expressive, no readable text, no platform UI, no exact logos.","Reference is for human lookup or manual upload, not for the image prompt to browse. Primary reference: https://instagram.com/mihlali_n; backup: https://youtube.com/@MihlaliN. If ChatGPT cannot retrieve links, upload/screenshot the reference image first, then paste only the prompt."
203,Skits By Sphe,skits-by-sphe,ZA,"Comedy, Skits, Entertainment",https://instagram.com/skitsbysphe,https://youtube.com/@SkitsBySphe,/assets/img/afrostream/creators/,skits-by-sphe-avatar.webp,400x400,WebP,"Create a close AfroStream cartoon avatar for Skits By Sphe, single-person caricature portrait. Use the reference image supplied separately if available, or use public-profile visual cues for the person/channel. Capture recognizable cues: face shape, hairstyle, facial hair, glasses, skin tone, signature outfit colors, posture, and public profile vibe. Keep it a hand-drawn doodle/sketch avatar with soft pastel fills and clean black outline, not photorealistic and not a traced copy of one photo. Context: ZA; Comedy, Skits, Entertainment. Centered 400x400 head-and-shoulders or badge-safe crop, expressive, no readable text, no platform UI, no exact logos.","Reference is for human lookup or manual upload, not for the image prompt to browse. Primary reference: https://instagram.com/skitsbysphe; backup: https://youtube.com/@SkitsBySphe. If ChatGPT cannot retrieve links, upload/screenshot the reference image first, then paste only the prompt."
204,King Oumar,king-oumar,ZA,"Entertainment, Comedy, IRL",https://instagram.com/kingoumar,https://youtube.com/@KingOumar,/assets/img/afrostream/creators/,king-oumar-avatar.webp,400x400,WebP,"Create a close AfroStream cartoon avatar for King Oumar, single-person caricature portrait. Use the reference image supplied separately if available, or use public-profile visual cues for the person/channel. Capture recognizable cues: face shape, hairstyle, facial hair, glasses, skin tone, signature outfit colors, posture, and public profile vibe. Keep it a hand-drawn doodle/sketch avatar with soft pastel fills and clean black outline, not photorealistic and not a traced copy of one photo. Context: ZA; Entertainment, Comedy, IRL. Centered 400x400 head-and-shoulders or badge-safe crop, expressive, no readable text, no platform UI, no exact logos.","Reference is for human lookup or manual upload, not for the image prompt to browse. Primary reference: https://instagram.com/kingoumar; backup: https://youtube.com/@KingOumar. If ChatGPT cannot retrieve links, upload/screenshot the reference image first, then paste only the prompt."
205,MCPEMike,mcpemike,ZA,"Gaming, Entertainment",https://youtube.com/@MCPEMike,https://www.google.com/search?tbm=isch&q=MCPEMike%20ZA%20official%20profile%20portrait,/assets/img/afrostream/creators/,mcpemike-avatar.webp,400x400,WebP,"Create a close AfroStream cartoon avatar for MCPEMike, single-person caricature portrait. Use the reference image supplied separately if available, or use public-profile visual cues for the person/channel. Capture recognizable cues: face shape, hairstyle, facial hair, glasses, skin tone, signature outfit colors, posture, and public profile vibe. Keep it a hand-drawn doodle/sketch avatar with soft pastel fills and clean black outline, not photorealistic and not a traced copy of one photo. Context: ZA; Gaming, Entertainment. Centered 400x400 head-and-shoulders or badge-safe crop, expressive, no readable text, no platform UI, no exact logos.","Reference is for human lookup or manual upload, not for the image prompt to browse. Primary reference: https://youtube.com/@MCPEMike; backup: https://www.google.com/search?tbm=isch&q=MCPEMike%20ZA%20official%20profile%20portrait. If ChatGPT cannot retrieve links, upload/screenshot the reference image first, then paste only the prompt."
206,Jalang'o,jalango,KE,"Comedy, Lifestyle, Entertainment",https://instagram.com/jalango_mwenyewe,https://youtube.com/@JalangoMwenyewe,/assets/img/afrostream/creators/,jalango-avatar.webp,400x400,WebP,"Create a close AfroStream cartoon avatar for Jalang'o, single-person caricature portrait. Use the reference image supplied separately if available, or use public-profile visual cues for the person/channel. Capture recognizable cues: face shape, hairstyle, facial hair, glasses, skin tone, signature outfit colors, posture, and public profile vibe. Keep it a hand-drawn doodle/sketch avatar with soft pastel fills and clean black outline, not photorealistic and not a traced copy of one photo. Context: KE; Comedy, Lifestyle, Entertainment. Centered 400x400 head-and-shoulders or badge-safe crop, expressive, no readable text, no platform UI, no exact logos.","Reference is for human lookup or manual upload, not for the image prompt to browse. Primary reference: https://instagram.com/jalango_mwenyewe; backup: https://youtube.com/@JalangoMwenyewe. If ChatGPT cannot retrieve links, upload/screenshot the reference image first, then paste only the prompt."
207,Henry Desagu,henry-desagu,KE,"Comedy, Entertainment",https://instagram.com/henrydesagu,https://youtube.com/@HenryDesagu,/assets/img/afrostream/creators/,henry-desagu-avatar.webp,400x400,WebP,"Create a close AfroStream cartoon avatar for Henry Desagu, single-person caricature portrait. Use the reference image supplied separately if available, or use public-profile visual cues for the person/channel. Capture recognizable cues: face shape, hairstyle, facial hair, glasses, skin tone, signature outfit colors, posture, and public profile vibe. Keep it a hand-drawn doodle/sketch avatar with soft pastel fills and clean black outline, not photorealistic and not a traced copy of one photo. Context: KE; Comedy, Entertainment. Centered 400x400 head-and-shoulders or badge-safe crop, expressive, no readable text, no platform UI, no exact logos.","Reference is for human lookup or manual upload, not for the image prompt to browse. Primary reference: https://instagram.com/henrydesagu; backup: https://youtube.com/@HenryDesagu. If ChatGPT cannot retrieve links, upload/screenshot the reference image first, then paste only the prompt."
208,Abel Mutua,abel-mutua,KE,"Comedy, Entertainment, Lifestyle",https://instagram.com/abelmutua,https://youtube.com/@AbelMutuaOfficial,/assets/img/afrostream/creators/,abel-mutua-avatar.webp,400x400,WebP,"Create a close AfroStream cartoon avatar for Abel Mutua, single-person caricature portrait. Use the reference image supplied separately if available, or use public-profile visual cues for the person/channel. Capture recognizable cues: face shape, hairstyle, facial hair, glasses, skin tone, signature outfit colors, posture, and public profile vibe. Keep it a hand-drawn doodle/sketch avatar with soft pastel fills and clean black outline, not photorealistic and not a traced copy of one photo. Context: KE; Comedy, Entertainment, Lifestyle. Centered 400x400 head-and-shoulders or badge-safe crop, expressive, no readable text, no platform UI, no exact logos.","Reference is for human lookup or manual upload, not for the image prompt to browse. Primary reference: https://instagram.com/abelmutua; backup: https://youtube.com/@AbelMutuaOfficial. If ChatGPT cannot retrieve links, upload/screenshot the reference image first, then paste only the prompt."
209,Lynn Ngugi,lynn-ngugi,KE,"News, Podcast, Entertainment",https://instagram.com/lynn_ngugi,https://youtube.com/@LynnNgugi,/assets/img/afrostream/creators/,lynn-ngugi-avatar.webp,400x400,WebP,"Create a close AfroStream cartoon avatar for Lynn Ngugi, single-person caricature portrait. Use the reference image supplied separately if available, or use public-profile visual cues for the person/channel. Capture recognizable cues: face shape, hairstyle, facial hair, glasses, skin tone, signature outfit colors, posture, and public profile vibe. Keep it a hand-drawn doodle/sketch avatar with soft pastel fills and clean black outline, not photorealistic and not a traced copy of one photo. Context: KE; News, Podcast, Entertainment. Centered 400x400 head-and-shoulders or badge-safe crop, expressive, no readable text, no platform UI, no exact logos.","Reference is for human lookup or manual upload, not for the image prompt to browse. Primary reference: https://instagram.com/lynn_ngugi; backup: https://youtube.com/@LynnNgugi. If ChatGPT cannot retrieve links, upload/screenshot the reference image first, then paste only the prompt."
210,Khaligraph Jones,khaligraph-jones,KE,"Music, Entertainment",https://instagram.com/khaligraph,https://youtube.com/@KhaligraphJones,/assets/img/afrostream/creators/,khaligraph-jones-avatar.webp,400x400,WebP,"Create a close AfroStream cartoon avatar for Khaligraph Jones, single-person caricature portrait. Use the reference image supplied separately if available, or use public-profile visual cues for the person/channel. Capture recognizable cues: face shape, hairstyle, facial hair, glasses, skin tone, signature outfit colors, posture, and public profile vibe. Keep it a hand-drawn doodle/sketch avatar with soft pastel fills and clean black outline, not photorealistic and not a traced copy of one photo. Context: KE; Music, Entertainment. Centered 400x400 head-and-shoulders or badge-safe crop, expressive, no readable text, no platform UI, no exact logos.","Reference is for human lookup or manual upload, not for the image prompt to browse. Primary reference: https://instagram.com/khaligraph; backup: https://youtube.com/@KhaligraphJones. If ChatGPT cannot retrieve links, upload/screenshot the reference image first, then paste only the prompt."
211,Akothee,akothee,KE,"Music, Lifestyle, Motivation",https://instagram.com/akotheke,https://youtube.com/@estherakoth,/assets/img/afrostream/creators/,akothee-avatar.webp,400x400,WebP,"Create a close AfroStream cartoon avatar for Akothee, single-person caricature portrait. Use the reference image supplied separately if available, or use public-profile visual cues for the person/channel. Capture recognizable cues: face shape, hairstyle, facial hair, glasses, skin tone, signature outfit colors, posture, and public profile vibe. Keep it a hand-drawn doodle/sketch avatar with soft pastel fills and clean black outline, not photorealistic and not a traced copy of one photo. Context: KE; Music, Lifestyle, Motivation. Centered 400x400 head-and-shoulders or badge-safe crop, expressive, no readable text, no platform UI, no exact logos.","Reference is for human lookup or manual upload, not for the image prompt to browse. Primary reference: https://instagram.com/akotheke; backup: https://youtube.com/@estherakoth. If ChatGPT cannot retrieve links, upload/screenshot the reference image first, then paste only the prompt."
212,Rosina Sharon,rosina-sharon,KE,"Beauty, Fashion, Lifestyle",https://instagram.com/rosinasharon,https://youtube.com/@RosinaSharon,/assets/img/afrostream/creators/,rosina-sharon-avatar.webp,400x400,WebP,"Create a close AfroStream cartoon avatar for Rosina Sharon, single-person caricature portrait. Use the reference image supplied separately if available, or use public-profile visual cues for the person/channel. Capture recognizable cues: face shape, hairstyle, facial hair, glasses, skin tone, signature outfit colors, posture, and public profile vibe. Keep it a hand-drawn doodle/sketch avatar with soft pastel fills and clean black outline, not photorealistic and not a traced copy of one photo. Context: KE; Beauty, Fashion, Lifestyle. Centered 400x400 head-and-shoulders or badge-safe crop, expressive, no readable text, no platform UI, no exact logos.","Reference is for human lookup or manual upload, not for the image prompt to browse. Primary reference: https://instagram.com/rosinasharon; backup: https://youtube.com/@RosinaSharon. If ChatGPT cannot retrieve links, upload/screenshot the reference image first, then paste only the prompt."
213,MCA Tricky,mca-tricky,KE,"Comedy, Entertainment",https://instagram.com/mcatricky,https://youtube.com/@McaTrickyOfficial,/assets/img/afrostream/creators/,mca-tricky-avatar.webp,400x400,WebP,"Create a close AfroStream cartoon avatar for MCA Tricky, single-person caricature portrait. Use the reference image supplied separately if available, or use public-profile visual cues for the person/channel. Capture recognizable cues: face shape, hairstyle, facial hair, glasses, skin tone, signature outfit colors, posture, and public profile vibe. Keep it a hand-drawn doodle/sketch avatar with soft pastel fills and clean black outline, not photorealistic and not a traced copy of one photo. Context: KE; Comedy, Entertainment. Centered 400x400 head-and-shoulders or badge-safe crop, expressive, no readable text, no platform UI, no exact logos.","Reference is for human lookup or manual upload, not for the image prompt to browse. Primary reference: https://instagram.com/mcatricky; backup: https://youtube.com/@McaTrickyOfficial. If ChatGPT cannot retrieve links, upload/screenshot the reference image first, then paste only the prompt."
214,Guardian Angel,guardian-angel,KE,"Music, Faith",https://instagram.com/guardiannangel,https://youtube.com/@GuardianAngelGlobalOfficial,/assets/img/afrostream/creators/,guardian-angel-avatar.webp,400x400,WebP,"Create a close AfroStream cartoon avatar for Guardian Angel, single-person caricature portrait. Use the reference image supplied separately if available, or use public-profile visual cues for the person/channel. Capture recognizable cues: face shape, hairstyle, facial hair, glasses, skin tone, signature outfit colors, posture, and public profile vibe. Keep it a hand-drawn doodle/sketch avatar with soft pastel fills and clean black outline, not photorealistic and not a traced copy of one photo. Context: KE; Music, Faith. Centered 400x400 head-and-shoulders or badge-safe crop, expressive, no readable text, no platform UI, no exact logos.","Reference is for human lookup or manual upload, not for the image prompt to browse. Primary reference: https://instagram.com/guardiannangel; backup: https://youtube.com/@GuardianAngelGlobalOfficial. If ChatGPT cannot retrieve links, upload/screenshot the reference image first, then paste only the prompt."
215,Presenter Ali,presenter-ali,KE,"Business, Education",https://instagram.com/presenterali,https://youtube.com/@PresenterAli,/assets/img/afrostream/creators/,presenter-ali-avatar.webp,400x400,WebP,"Create a close AfroStream cartoon avatar for Presenter Ali, single-person caricature portrait. Use the reference image supplied separately if available, or use public-profile visual cues for the person/channel. Capture recognizable cues: face shape, hairstyle, facial hair, glasses, skin tone, signature outfit colors, posture, and public profile vibe. Keep it a hand-drawn doodle/sketch avatar with soft pastel fills and clean black outline, not photorealistic and not a traced copy of one photo. Context: KE; Business, Education. Centered 400x400 head-and-shoulders or badge-safe crop, expressive, no readable text, no platform UI, no exact logos.","Reference is for human lookup or manual upload, not for the image prompt to browse. Primary reference: https://instagram.com/presenterali; backup: https://youtube.com/@PresenterAli. If ChatGPT cannot retrieve links, upload/screenshot the reference image first, then paste only the prompt."
216,Alex Mathenge,alex-mathenge,KE,"Comedy, Entertainment",https://youtube.com/@AlexMathenge,https://www.google.com/search?tbm=isch&q=Alex%20Mathenge%20KE%20official%20profile%20portrait,/assets/img/afrostream/creators/,alex-mathenge-avatar.webp,400x400,WebP,"Create a close AfroStream cartoon avatar for Alex Mathenge, single-person caricature portrait. Use the reference image supplied separately if available, or use public-profile visual cues for the person/channel. Capture recognizable cues: face shape, hairstyle, facial hair, glasses, skin tone, signature outfit colors, posture, and public profile vibe. Keep it a hand-drawn doodle/sketch avatar with soft pastel fills and clean black outline, not photorealistic and not a traced copy of one photo. Context: KE; Comedy, Entertainment. Centered 400x400 head-and-shoulders or badge-safe crop, expressive, no readable text, no platform UI, no exact logos.","Reference is for human lookup or manual upload, not for the image prompt to browse. Primary reference: https://youtube.com/@AlexMathenge; backup: https://www.google.com/search?tbm=isch&q=Alex%20Mathenge%20KE%20official%20profile%20portrait. If ChatGPT cannot retrieve links, upload/screenshot the reference image first, then paste only the prompt."
217,HackerSploit,hackersploit,KE,"Tech, Education, Coding",https://youtube.com/@HackerSploit,https://x.com/HackerSploit,/assets/img/afrostream/creators/,hackersploit-avatar.webp,400x400,WebP,"Create a close AfroStream cartoon avatar for HackerSploit, single-person caricature portrait. Use the reference image supplied separately if available, or use public-profile visual cues for the person/channel. Capture recognizable cues: face shape, hairstyle, facial hair, glasses, skin tone, signature outfit colors, posture, and public profile vibe. Keep it a hand-drawn doodle/sketch avatar with soft pastel fills and clean black outline, not photorealistic and not a traced copy of one photo. Context: KE; Tech, Education, Coding. Centered 400x400 head-and-shoulders or badge-safe crop, expressive, no readable text, no platform UI, no exact logos.","Reference is for human lookup or manual upload, not for the image prompt to browse. Primary reference: https://youtube.com/@HackerSploit; backup: https://x.com/HackerSploit. If ChatGPT cannot retrieve links, upload/screenshot the reference image first, then paste only the prompt."
218,Afronita,afronita,GH,"Dance, Entertainment",https://instagram.com/afronitaaa,https://youtube.com/@afronitaaa,/assets/img/afrostream/creators/,afronita-avatar.webp,400x400,WebP,"Create a close AfroStream cartoon avatar for Afronita, single-person caricature portrait. Use the reference image supplied separately if available, or use public-profile visual cues for the person/channel. Capture recognizable cues: face shape, hairstyle, facial hair, glasses, skin tone, signature outfit colors, posture, and public profile vibe. Keep it a hand-drawn doodle/sketch avatar with soft pastel fills and clean black outline, not photorealistic and not a traced copy of one photo. Context: GH; Dance, Entertainment. Centered 400x400 head-and-shoulders or badge-safe crop, expressive, no readable text, no platform UI, no exact logos.","Reference is for human lookup or manual upload, not for the image prompt to browse. Primary reference: https://instagram.com/afronitaaa; backup: https://youtube.com/@afronitaaa. If ChatGPT cannot retrieve links, upload/screenshot the reference image first, then paste only the prompt."
219,Dan Kwaku Yeboah,dan-kwaku-yeboah,GH,"Sports, News",https://youtube.com/@DKYGH,https://x.com/DanKwakuYeboah,/assets/img/afrostream/creators/,dan-kwaku-yeboah-avatar.webp,400x400,WebP,"Create a close AfroStream cartoon avatar for Dan Kwaku Yeboah, single-person caricature portrait. Use the reference image supplied separately if available, or use public-profile visual cues for the person/channel. Capture recognizable cues: face shape, hairstyle, facial hair, glasses, skin tone, signature outfit colors, posture, and public profile vibe. Keep it a hand-drawn doodle/sketch avatar with soft pastel fills and clean black outline, not photorealistic and not a traced copy of one photo. Context: GH; Sports, News. Centered 400x400 head-and-shoulders or badge-safe crop, expressive, no readable text, no platform UI, no exact logos.","Reference is for human lookup or manual upload, not for the image prompt to browse. Primary reference: https://youtube.com/@DKYGH; backup: https://x.com/DanKwakuYeboah. If ChatGPT cannot retrieve links, upload/screenshot the reference image first, then paste only the prompt."
220,Bobi Wine,bobi-wine,UG,"Music, News, Entertainment",https://instagram.com/bobiwinebobi,https://youtube.com/@BobiWineOfficial,/assets/img/afrostream/creators/,bobi-wine-avatar.webp,400x400,WebP,"Create a close AfroStream cartoon avatar for Bobi Wine, single-person caricature portrait. Use the reference image supplied separately if available, or use public-profile visual cues for the person/channel. Capture recognizable cues: face shape, hairstyle, facial hair, glasses, skin tone, signature outfit colors, posture, and public profile vibe. Keep it a hand-drawn doodle/sketch avatar with soft pastel fills and clean black outline, not photorealistic and not a traced copy of one photo. Context: UG; Music, News, Entertainment. Centered 400x400 head-and-shoulders or badge-safe crop, expressive, no readable text, no platform UI, no exact logos.","Reference is for human lookup or manual upload, not for the image prompt to browse. Primary reference: https://instagram.com/bobiwinebobi; backup: https://youtube.com/@BobiWineOfficial. If ChatGPT cannot retrieve links, upload/screenshot the reference image first, then paste only the prompt."
221,Sheebah Karungi,sheebah-karungi,UG,"Music, Dance, Entertainment",https://instagram.com/sheebahkarungi,https://youtube.com/@SheebahKarungi,/assets/img/afrostream/creators/,sheebah-karungi-avatar.webp,400x400,WebP,"Create a close AfroStream cartoon avatar for Sheebah Karungi, single-person caricature portrait. Use the reference image supplied separately if available, or use public-profile visual cues for the person/channel. Capture recognizable cues: face shape, hairstyle, facial hair, glasses, skin tone, signature outfit colors, posture, and public profile vibe. Keep it a hand-drawn doodle/sketch avatar with soft pastel fills and clean black outline, not photorealistic and not a traced copy of one photo. Context: UG; Music, Dance, Entertainment. Centered 400x400 head-and-shoulders or badge-safe crop, expressive, no readable text, no platform UI, no exact logos.","Reference is for human lookup or manual upload, not for the image prompt to browse. Primary reference: https://instagram.com/sheebahkarungi; backup: https://youtube.com/@SheebahKarungi. If ChatGPT cannot retrieve links, upload/screenshot the reference image first, then paste only the prompt."
