route,relPath,family,score,issues,evidence
"/fr/rwanda/","fr/rwanda/index.html","fr/rwanda","22","late_multicolumn_collapse","fr/rwanda/index.html .tool-cards keeps 2 columns until 600px."
"/fr/sao-tome/st-paye.html","fr/sao-tome/st-paye.html","fr/country-paye","38","missing_shared_navbar|custom_mobile_nav_search","fr/sao-tome/st-paye.html Full page does not use <afro-navbar> or the shared navbar component script. || fr/sao-tome/st-paye.html Page uses custom mobile chrome tokens: bottom-nav, menu-toggle, drawer, nav-link, search-input."
"/fr/sao-tome/st-vat.html","fr/sao-tome/st-vat.html","fr/sao-tome","38","missing_shared_navbar|custom_mobile_nav_search","fr/sao-tome/st-vat.html Full page does not use <afro-navbar> or the shared navbar component script. || fr/sao-tome/st-vat.html Page uses custom mobile chrome tokens: bottom-nav, menu-toggle, drawer, nav-link, search-input."
"/fr/senegal/sn-vat.html","fr/senegal/sn-vat.html","fr/senegal","44","tap_targets_below_44|custom_mobile_nav_search","fr/senegal/sn-vat.html a is likely about 39.2px tall. || fr/senegal/sn-vat.html Page uses custom mobile chrome tokens: search-input, filter-bar."
"/fr/togo/tg-paye.html","fr/togo/tg-paye.html","fr/country-paye","44","tap_targets_below_44|custom_mobile_nav_search","fr/togo/tg-paye.html a is likely about 39.2px tall. || fr/togo/tg-paye.html Page uses custom mobile chrome tokens: search-input, filter-bar."
"/fr/togo/tg-vat.html","fr/togo/tg-vat.html","fr/togo","44","tap_targets_below_44|custom_mobile_nav_search","fr/togo/tg-vat.html a is likely about 39.2px tall. || fr/togo/tg-vat.html Page uses custom mobile chrome tokens: search-input, filter-bar."
"/fr/tools/assurance-auto/","fr/tools/assurance-auto/index.html","fr/tools","46","tap_targets_below_44|late_multicolumn_collapse","fr/tools/assurance-auto/index.html .ca-links a is likely about 38px tall. || fr/tools/assurance-auto/index.html .ca-inline keeps 2 columns until 700px. || fr/tools/assurance-auto/index.html .ca-amount-row keeps 2 columns until 700px."
"/fr/tools/assurance-vie/","fr/tools/assurance-vie/index.html","fr/tools","28","late_multicolumn_collapse","fr/tools/assurance-vie/index.html .lv-inline keeps 2 columns until 720px. || fr/tools/assurance-vie/index.html .lv-kpis keeps 3 columns until 720px. || fr/tools/assurance-vie/index.html .lv-list li keeps 2 columns until no collapse rule."
"/fr/tools/calculateur-incoterms/","fr/tools/calculateur-incoterms/index.html","fr/tools","46","tap_targets_below_44|late_multicolumn_collapse","fr/tools/calculateur-incoterms/index.html .inc-related a, .inc-source-list a is likely about 34.5px tall. || fr/tools/calculateur-incoterms/index.html .inc-grid keeps 2 columns until 640px. || fr/tools/calculateur-incoterms/index.html .inc-metrics keeps 3 columns until 640px."
"/fr/tools/calculateur-inflation/","fr/tools/calculateur-inflation/index.html","fr/tools","26","late_multicolumn_collapse","fr/tools/calculateur-inflation/index.html .if-inline keeps 2 columns until 720px. || fr/tools/calculateur-inflation/index.html .if-kpis keeps 3 columns until 720px. || fr/tools/calculateur-inflation/index.html .if-related-grid keeps 3 columns until 720px."
"/fr/tools/calculateur-pourboire/","fr/tools/calculateur-pourboire/index.html","fr/tools","26","late_multicolumn_collapse","fr/tools/calculateur-pourboire/index.html .tip-inline keeps 2 columns until 720px. || fr/tools/calculateur-pourboire/index.html .tip-kpis keeps 3 columns until 720px. || fr/tools/calculateur-pourboire/index.html .tip-related-grid keeps 3 columns until 720px."
"/fr/tools/carte-sociale/","fr/tools/carte-sociale/index.html","fr/tools","44","tap_targets_below_44|late_multicolumn_collapse","fr/tools/carte-sociale/index.html .social-related a is likely about 43.2px tall. || fr/tools/carte-sociale/index.html .social-grid keeps 2 columns until 640px. || fr/tools/carte-sociale/index.html .social-metrics keeps 3 columns until 640px."
"/fr/tools/caution-locative/","fr/tools/caution-locative/index.html","fr/tools","44","tap_targets_below_44|late_multicolumn_collapse","fr/tools/caution-locative/index.html .cl-button is likely about 42px tall. || fr/tools/caution-locative/index.html .cl-sources a,.cl-related a is likely about 43.2px tall. || fr/tools/caution-locative/index.html .cl-form keeps 2 columns until 680px."
"/fr/tools/comparateur-assurance-sante/","fr/tools/comparateur-assurance-sante/index.html","fr/tools","46","tap_targets_below_44|late_multicolumn_collapse","fr/tools/comparateur-assurance-sante/index.html .hi-links a is likely about 38px tall. || fr/tools/comparateur-assurance-sante/index.html .hi-inline keeps 2 columns until 700px. || fr/tools/comparateur-assurance-sante/index.html .hi-score-row keeps 2 columns until 700px."
"/fr/tools/compresser-image/","fr/tools/compresser-image/index.html","fr/tools","44","tap_targets_below_44|late_multicolumn_collapse","fr/tools/compresser-image/index.html .compress-related a is likely about 43.2px tall. || fr/tools/compresser-image/index.html .compress-grid keeps 2 columns until 640px. || fr/tools/compresser-image/index.html .compress-metrics keeps 4 columns until 640px."
"/fr/tools/compte-a-rebours-examen/","fr/tools/compte-a-rebours-examen/index.html","fr/tools","46","tap_targets_below_44|late_multicolumn_collapse","fr/tools/compte-a-rebours-examen/index.html .exam-button is likely about 39.2px tall. || fr/tools/compte-a-rebours-examen/index.html .exam-sources a,.exam-related a is likely about 43.2px tall. || fr/tools/compte-a-rebours-examen/index.html .exam-form keeps 2 columns until 680px."
"/fr/tools/compteur-prepaye/","fr/tools/compteur-prepaye/index.html","fr/tools","44","tap_targets_below_44|late_multicolumn_collapse","fr/tools/compteur-prepaye/index.html .pm-button is likely about 39.2px tall. || fr/tools/compteur-prepaye/index.html .pm-sources a,.pm-related a is likely about 43.2px tall. || fr/tools/compteur-prepaye/index.html .pm-form keeps 2 columns until 680px."
"/fr/tools/contraste-couleurs/","fr/tools/contraste-couleurs/index.html","fr/tools","118","missing_shared_foundation_css|missing_shared_navbar|sub16_form_controls|tap_targets_below_44|late_multicolumn_collapse|fixed_sidebar_320plus","fr/tools/contraste-couleurs/index.html Page does not link the shared CSS foundation or an equivalent bundled foundation. || fr/tools/contraste-couleurs/index.html Full page does not use <afro-navbar> or the shared navbar component script. || fr/tools/contraste-couleurs/index.html .suggestion button sets control text to 13.8px."
"/fr/tools/contrat-location/","fr/tools/contrat-location/index.html","fr/tools","24","late_multicolumn_collapse","fr/tools/contrat-location/index.html .checkbox-grid keeps 2 columns until no collapse rule. || fr/tools/contrat-location/index.html .sig-grid keeps 2 columns until no collapse rule."
"/fr/tools/convertir-format-image/","fr/tools/convertir-format-image/index.html","fr/tools","44","tap_targets_below_44|late_multicolumn_collapse","fr/tools/convertir-format-image/index.html .convert-related a is likely about 43.2px tall. || fr/tools/convertir-format-image/index.html .convert-grid keeps 2 columns until 640px. || fr/tools/convertir-format-image/index.html .convert-metrics keeps 4 columns until 640px."
"/fr/tools/convertisseur-devises/","fr/tools/convertisseur-devises/index.html","fr/tools","24","late_multicolumn_collapse","fr/tools/convertisseur-devises/index.html .heatmap-grid keeps 6 columns until no collapse rule. || fr/tools/convertisseur-devises/index.html .heatmap-grid keeps 3 columns until no collapse rule."
"/fr/tools/createur-flyer/","fr/tools/createur-flyer/index.html","fr/tools","44","tap_targets_below_44|late_multicolumn_collapse","fr/tools/createur-flyer/index.html .flyer-related a is likely about 43.2px tall. || fr/tools/createur-flyer/index.html .flyer-grid keeps 2 columns until 640px. || fr/tools/createur-flyer/index.html .flyer-metrics keeps 3 columns until 640px."
"/fr/tools/createur-logo/","fr/tools/createur-logo/index.html","fr/tools","44","tap_targets_below_44|late_multicolumn_collapse","fr/tools/createur-logo/index.html .logo-related a is likely about 43.2px tall. || fr/tools/createur-logo/index.html .logo-grid keeps 2 columns until 640px. || fr/tools/createur-logo/index.html .logo-metrics keeps 3 columns until 640px."
"/fr/tools/createur-miniatures/","fr/tools/createur-miniatures/index.html","fr/tools","44","tap_targets_below_44|late_multicolumn_collapse","fr/tools/createur-miniatures/index.html .thumb-related a is likely about 43.2px tall. || fr/tools/createur-miniatures/index.html .thumb-grid keeps 2 columns until 640px. || fr/tools/createur-miniatures/index.html .thumb-metrics keeps 3 columns until 640px."
"/fr/tools/currency-converter/","fr/tools/currency-converter/index.html","fr/tools","24","late_multicolumn_collapse","fr/tools/currency-converter/index.html .heatmap-grid keeps 6 columns until no collapse rule. || fr/tools/currency-converter/index.html .heatmap-grid keeps 3 columns until no collapse rule."
"/fr/tools/document-pdf/","fr/tools/document-pdf/index.html","fr/tools","44","tap_targets_below_44|custom_mobile_nav_search","fr/tools/document-pdf/index.html a is likely about 39.2px tall. || fr/tools/document-pdf/index.html Page uses custom mobile chrome tokens: search-input, filter-bar."
"/fr/tools/editeur-markdown/","fr/tools/editeur-markdown/index.html","fr/tools","46","tap_targets_below_44|late_multicolumn_collapse","fr/tools/editeur-markdown/index.html .md-button is likely about 42px tall. || fr/tools/editeur-markdown/index.html .md-sources a,.md-related a is likely about 43.2px tall. || fr/tools/editeur-markdown/index.html .md-form keeps 2 columns until 680px."
"/fr/tools/encodeur-url/","fr/tools/encodeur-url/index.html","fr/tools","20","tap_targets_below_44","fr/tools/encodeur-url/index.html .url-related a is likely about 32.1px tall."
"/fr/tools/estimateur-fret/","fr/tools/estimateur-fret/index.html","fr/tools","44","tap_targets_below_44|late_multicolumn_collapse","fr/tools/estimateur-fret/index.html .freight-related a is likely about 34.5px tall. || fr/tools/estimateur-fret/index.html .freight-grid keeps 2 columns until 640px. || fr/tools/estimateur-fret/index.html .freight-metrics keeps 3 columns until 640px."
"/fr/tools/filigrane-images/","fr/tools/filigrane-images/index.html","fr/tools","48","tap_targets_below_44|late_multicolumn_collapse","fr/tools/filigrane-images/index.html .wm-links a is likely about 38px tall. || fr/tools/filigrane-images/index.html .wm-inline keeps 2 columns until 700px. || fr/tools/filigrane-images/index.html .wm-three keeps 3 columns until 700px."
"/fr/tools/filtres-image/","fr/tools/filtres-image/index.html","fr/tools","44","tap_targets_below_44|late_multicolumn_collapse","fr/tools/filtres-image/index.html .filter-related a is likely about 43.2px tall. || fr/tools/filtres-image/index.html .filter-grid keeps 2 columns until 640px. || fr/tools/filtres-image/index.html .filter-metrics keeps 4 columns until 640px."
"/fr/tools/generateur-certificat-origine/","fr/tools/generateur-certificat-origine/index.html","fr/tools","20","tap_targets_below_44","fr/tools/generateur-certificat-origine/index.html .coo-links a is likely about 39.2px tall."
"/fr/tools/generateur-factures/","fr/tools/generateur-factures/index.html","fr/tools","28","late_multicolumn_collapse","assets/css/invoice-generator.css .f-row keeps 2 columns until 600px. || assets/css/invoice-generator.css .f-row-3 keeps 3 columns until 600px. || assets/css/invoice-generator.css .inv-meta keeps 3 columns until 600px."
"/fr/tools/generateur-nom-entreprise/","fr/tools/generateur-nom-entreprise/index.html","fr/tools","46","tap_targets_below_44|late_multicolumn_collapse","fr/tools/generateur-nom-entreprise/index.html .name-related a is likely about 43.2px tall. || fr/tools/generateur-nom-entreprise/index.html .name-grid keeps 2 columns until 640px. || fr/tools/generateur-nom-entreprise/index.html .name-card keeps 2 columns until 640px."
"/fr/tools/generateur-uuid/","fr/tools/generateur-uuid/index.html","fr/tools","24","late_multicolumn_collapse","fr/tools/generateur-uuid/index.html .uuid-diff-row keeps 2 columns until 560px. || fr/tools/generateur-uuid/index.html .uuid-source-row keeps 2 columns until 560px."
"/fr/tools/gh-wht/","fr/tools/gh-wht/index.html","fr/tools","28","late_multicolumn_collapse","fr/tools/gh-wht/index.html .gh-shell keeps 2 columns until no collapse rule. || fr/tools/gh-wht/index.html .gh-grid keeps 2 columns until no collapse rule. || fr/tools/gh-wht/index.html .gh-form-grid keeps 2 columns until no collapse rule."
"/fr/tools/hub-education/","fr/tools/hub-education/index.html","fr/tools","20","tap_targets_below_44","fr/tools/hub-education/index.html .edu-links a is likely about 39.2px tall."
"/fr/tools/image-en-texte/","fr/tools/image-en-texte/index.html","fr/tools","44","tap_targets_below_44|late_multicolumn_collapse","fr/tools/image-en-texte/index.html .ocr-related a is likely about 43.2px tall. || fr/tools/image-en-texte/index.html .ocr-grid keeps 2 columns until 640px. || fr/tools/image-en-texte/index.html .ocr-metrics keeps 3 columns until 640px."
"/fr/tools/impact-fx-import/","fr/tools/impact-fx-import/index.html","fr/tools","42","tap_targets_below_44|late_multicolumn_collapse","fr/tools/impact-fx-import/index.html .fx-related a is likely about 43.2px tall. || fr/tools/impact-fx-import/index.html .fx-metrics keeps 3 columns until 640px."
"/fr/tools/louer-vs-acheter/","fr/tools/louer-vs-acheter/index.html","fr/tools","22","late_multicolumn_collapse","fr/tools/louer-vs-acheter/index.html .fr-rvb-grid keeps 2 columns until 760px."
"/fr/tools/minuteur-pomodoro/","fr/tools/minuteur-pomodoro/index.html","fr/tools","22","late_multicolumn_collapse","fr/tools/minuteur-pomodoro/index.html .scenario keeps 3 columns until 560px."
"/fr/tools/national-pension/","fr/tools/national-pension/index.html","fr/tools","24","late_multicolumn_collapse","fr/tools/national-pension/index.html .np-row keeps 2 columns until 640px. || fr/tools/national-pension/index.html .np-results-grid keeps 2 columns until 640px."
"/fr/tools/ng-nhf/","fr/tools/ng-nhf/index.html","fr/tools","22","late_multicolumn_collapse","fr/tools/ng-nhf/index.html .links-grid keeps 2 columns until 640px."
"/fr/tools/ng-wht/","fr/tools/ng-wht/index.html","fr/tools","24","late_multicolumn_collapse","fr/tools/ng-wht/index.html .fr-row keeps 2 columns until 760px. || fr/tools/ng-wht/index.html .fr-result-grid keeps 2 columns until 760px."
"/fr/tools/salaire-enseignant/","fr/tools/salaire-enseignant/index.html","fr/tools","22","late_multicolumn_collapse","fr/tools/salaire-enseignant/index.html .hero-links keeps 2 columns until 640px."
"/fr/tools/taxe-fonciere/","fr/tools/taxe-fonciere/index.html","fr/tools","22","late_multicolumn_collapse","fr/tools/taxe-fonciere/index.html .fr-tax-links-grid keeps 2 columns until 700px."
"/fr/tunisia/","fr/tunisia/index.html","fr/tunisia","44","tap_targets_below_44|custom_mobile_nav_search","fr/tunisia/index.html a is likely about 39.2px tall. || fr/tunisia/index.html Page uses custom mobile chrome tokens: search-input, filter-bar."
"/fr/tunisia/tn-vat.html","fr/tunisia/tn-vat.html","fr/tunisia","44","tap_targets_below_44|custom_mobile_nav_search","fr/tunisia/tn-vat.html a is likely about 39.2px tall. || fr/tunisia/tn-vat.html Page uses custom mobile chrome tokens: search-input, filter-bar."
"/fr/vat-business-tax/","fr/vat-business-tax/index.html","fr/vat-business-tax","20","tap_targets_below_44","fr/vat-business-tax/index.html .pair-links a is likely about 29px tall."
"/ghana/","ghana/index.html","ghana","22","late_multicolumn_collapse","ghana/index.html .gh-info-grid keeps 2 columns until 600px."
"/government/","government/index.html","government","28","late_multicolumn_collapse","assets/css/government.css .gov-source-stats keeps 2 columns until 620px. || assets/css/government.css .gov-pathway-grid keeps 3 columns until 620px. || assets/css/government.css .gov-tools keeps 3 columns until 620px."
"/health/calorie-counter/","health/calorie-counter/index.html","health","20","sub16_form_controls","health/calorie-counter/index.html .search-bar::before sets control text to 14.4px."
"/health/medical-aid/","health/medical-aid/index.html","health","24","custom_mobile_nav_search","health/medical-aid/index.html Page uses custom mobile chrome tokens: search-input, filter-bar."
"/health/nhif/","health/nhif/index.html","health","24","custom_mobile_nav_search","health/nhif/index.html Page uses custom mobile chrome tokens: search-input, filter-bar."
"/health/pregnancy-due-date/","health/pregnancy-due-date/index.html","health","22","late_multicolumn_collapse","health/pregnancy-due-date/index.html .countdown keeps 3 columns until 640px."
"/image-design/","image-design/index.html","image-design","74","sub16_form_controls|tap_targets_below_44|late_multicolumn_collapse","image-design/index.html .search-reset sets control text to 14.1px. || image-design/index.html .flow-route-pick,.flow-route a.route-start is likely about 38px tall. || image-design/index.html .workflow-state-button is likely about 38px tall."
"/","index.html","(root)","56","sub16_form_controls|late_multicolumn_collapse","assets/css/homepage.css .pill sets control text to 12.5px. || assets/css/homepage.css .btn-outline-dark sets control text to 14.1px. || assets/css/homepage.css .pill sets control text to 11.5px."
"/jamb/cbt/","jamb/cbt/index.html","jamb","22","late_multicolumn_collapse","assets/css/jamb.css .cbt-nav-grid keeps 5 columns until no collapse rule."
"/jamb/daily/","jamb/daily/index.html","jamb","20","sub16_form_controls","jamb/daily/index.html .form-alert sets control text to 12.5px."
"/jobs/cv-builder/","jobs/cv-builder/index.html","jobs","24","custom_mobile_nav_search","jobs/cv-builder/index.html Page uses custom mobile chrome tokens: search-input, filter-bar."
"/jobs/freelance-rates/","jobs/freelance-rates/index.html","jobs","24","custom_mobile_nav_search","jobs/freelance-rates/index.html Page uses custom mobile chrome tokens: search-input, filter-bar."
"/jobs/","jobs/index.html","jobs","24","custom_mobile_nav_search","jobs/index.html Page uses custom mobile chrome tokens: search-input, filter-bar."
"/jobs/market-data/","jobs/market-data/index.html","jobs","24","custom_mobile_nav_search","jobs/market-data/index.html Page uses custom mobile chrome tokens: search-input, filter-bar."
"/jobs/salary-benchmarks/","jobs/salary-benchmarks/index.html","jobs","24","custom_mobile_nav_search","jobs/salary-benchmarks/index.html Page uses custom mobile chrome tokens: search-input, filter-bar."
"/kenya/","kenya/index.html","kenya","22","late_multicolumn_collapse","kenya/index.html .ke-info-grid keeps 2 columns until 600px."
"/legal/","legal/index.html","legal","20","tap_targets_below_44","assets/css/legal-enhancements.css .leg-intake-actions a is likely about 38px tall."
"/lifestyle/budget/","lifestyle/budget/index.html","lifestyle","24","custom_mobile_nav_search","lifestyle/budget/index.html Page uses custom mobile chrome tokens: search-input, filter-bar."
"/lifestyle/costs/","lifestyle/costs/index.html","lifestyle","24","custom_mobile_nav_search","lifestyle/costs/index.html Page uses custom mobile chrome tokens: search-input, filter-bar."
"/lifestyle/","lifestyle/index.html","lifestyle","24","custom_mobile_nav_search","lifestyle/index.html Page uses custom mobile chrome tokens: search-input, filter-bar."
"/lifestyle/inflation/","lifestyle/inflation/index.html","lifestyle","24","custom_mobile_nav_search","lifestyle/inflation/index.html Page uses custom mobile chrome tokens: search-input, filter-bar."
"/lifestyle/savings/","lifestyle/savings/index.html","lifestyle","24","custom_mobile_nav_search","lifestyle/savings/index.html Page uses custom mobile chrome tokens: search-input, filter-bar."
"/mortgage-property/","mortgage-property/index.html","mortgage-property","66","sub16_form_controls|tap_targets_below_44|late_multicolumn_collapse","mortgage-property/index.html .btn-g sets control text to 14.4px. || mortgage-property/index.html .btn-outline sets control text to 14.4px. || mortgage-property/index.html .btn-g is likely about 43.3px tall."
"/offline.html","offline.html","(root)","24","custom_mobile_nav_search","offline.html Page uses custom mobile chrome tokens: bottom-nav, menu-toggle, drawer, nav-link, search-input."
"/pro/apps/agri-farmops/","pro/apps/agri-farmops/index.html","pro","38","missing_shared_navbar|custom_mobile_nav_search","pro/apps/agri-farmops/index.html Full page does not use <afro-navbar> or the shared navbar component script. || pro/apps/agri-farmops/index.html Page uses custom mobile chrome tokens: topbar, bottom-nav, drawer, search-input, filter-bar."
"/pro/apps/beauty/","pro/apps/beauty/index.html","pro","38","missing_shared_navbar|custom_mobile_nav_search","pro/apps/beauty/index.html Full page does not use <afro-navbar> or the shared navbar component script. || pro/apps/beauty/index.html Page uses custom mobile chrome tokens: topbar, bottom-nav, drawer, search-input, filter-bar."
"/pro/apps/books/","pro/apps/books/index.html","pro","90","missing_shared_navbar|tap_targets_below_44|late_multicolumn_collapse|custom_mobile_nav_search","pro/apps/books/index.html Full page does not use <afro-navbar> or the shared navbar component script. || pro/apps/books/index.html .books-nav a is likely about 36px tall. || pro/apps/books/index.html .books-snapshot keeps 4 columns until 760px."
"/pro/apps/clinic-desk/","pro/apps/clinic-desk/index.html","pro","38","missing_shared_navbar|custom_mobile_nav_search","pro/apps/clinic-desk/index.html Full page does not use <afro-navbar> or the shared navbar component script. || pro/apps/clinic-desk/index.html Page uses custom mobile chrome tokens: topbar, bottom-nav, drawer, search-input, filter-bar."
"/pro/apps/creator-studio/","pro/apps/creator-studio/index.html","pro","90","missing_shared_navbar|tap_targets_below_44|late_multicolumn_collapse|custom_mobile_nav_search","pro/apps/creator-studio/index.html Full page does not use <afro-navbar> or the shared navbar component script. || pro/apps/creator-studio/index.html .creator-nav a is likely about 36px tall. || pro/apps/creator-studio/index.html .creator-snapshot keeps 4 columns until 760px."
"/pro/apps/daily-os/","pro/apps/daily-os/index.html","pro","38","missing_shared_navbar|custom_mobile_nav_search","pro/apps/daily-os/index.html Full page does not use <afro-navbar> or the shared navbar component script. || pro/apps/daily-os/index.html Page uses custom mobile chrome tokens: topbar, bottom-nav, drawer, search-input, filter-bar."
"/pro/apps/events/","pro/apps/events/index.html","pro","100","missing_shared_navbar|tap_targets_below_44|late_multicolumn_collapse|horizontal_overflow_risk|custom_mobile_nav_search","pro/apps/events/index.html Full page does not use <afro-navbar> or the shared navbar component script. || pro/apps/events/index.html .event-nav a is likely about 36px tall. || pro/apps/events/index.html .event-metrics keeps 2 columns until 520px."
"/pro/apps/faith-community/","pro/apps/faith-community/index.html","pro","38","missing_shared_navbar|custom_mobile_nav_search","pro/apps/faith-community/index.html Full page does not use <afro-navbar> or the shared navbar component script. || pro/apps/faith-community/index.html Page uses custom mobile chrome tokens: topbar, bottom-nav, drawer, search-input, filter-bar."
"/pro/apps/field-service/","pro/apps/field-service/index.html","pro","38","missing_shared_navbar|custom_mobile_nav_search","pro/apps/field-service/index.html Full page does not use <afro-navbar> or the shared navbar component script. || pro/apps/field-service/index.html Page uses custom mobile chrome tokens: topbar, bottom-nav, drawer, search-input, filter-bar."
"/pro/apps/food-kitchen/","pro/apps/food-kitchen/index.html","pro","38","missing_shared_navbar|custom_mobile_nav_search","pro/apps/food-kitchen/index.html Full page does not use <afro-navbar> or the shared navbar component script. || pro/apps/food-kitchen/index.html Page uses custom mobile chrome tokens: topbar, bottom-nav, drawer, search-input, filter-bar."
"/pro/apps/grants-tenders/","pro/apps/grants-tenders/index.html","pro","90","missing_shared_navbar|tap_targets_below_44|late_multicolumn_collapse|custom_mobile_nav_search","pro/apps/grants-tenders/index.html Full page does not use <afro-navbar> or the shared navbar component script. || pro/apps/grants-tenders/index.html .grant-nav a is likely about 36px tall. || pro/apps/grants-tenders/index.html .grant-snapshot keeps 4 columns until 760px."
"/pro/apps/hr/","pro/apps/hr/index.html","pro","90","missing_shared_navbar|tap_targets_below_44|late_multicolumn_collapse|custom_mobile_nav_search","pro/apps/hr/index.html Full page does not use <afro-navbar> or the shared navbar component script. || pro/apps/hr/index.html .hr-nav a is likely about 36px tall. || pro/apps/hr/index.html .hr-snapshot keeps 4 columns until 760px."
"/pro/apps/legal-desk/","pro/apps/legal-desk/index.html","pro","24","custom_mobile_nav_search","pro/apps/legal-desk/index.html Page uses custom mobile chrome tokens: search-input, filter-bar."
"/pro/apps/legal/","pro/apps/legal/index.html","pro","90","missing_shared_navbar|tap_targets_below_44|late_multicolumn_collapse|custom_mobile_nav_search","pro/apps/legal/index.html Full page does not use <afro-navbar> or the shared navbar component script. || pro/apps/legal/index.html .legal-nav a is likely about 36px tall. || pro/apps/legal/index.html .legal-snapshot keeps 4 columns until 760px."
"/pro/apps/life-admin/","pro/apps/life-admin/index.html","pro","38","missing_shared_navbar|custom_mobile_nav_search","pro/apps/life-admin/index.html Full page does not use <afro-navbar> or the shared navbar component script. || pro/apps/life-admin/index.html Page uses custom mobile chrome tokens: topbar, bottom-nav, drawer, search-input, filter-bar."
"/pro/apps/payroll/","pro/apps/payroll/index.html","pro","52","tap_targets_below_44|late_multicolumn_collapse","pro/apps/payroll/index.html .apo-nav a is likely about 38px tall. || pro/apps/payroll/index.html .apo-form-grid keeps 2 columns until 760px. || pro/apps/payroll/index.html .apo-action-grid keeps 4 columns until 760px."
"/pro/apps/property-projects/","pro/apps/property-projects/index.html","pro","90","missing_shared_navbar|tap_targets_below_44|late_multicolumn_collapse|custom_mobile_nav_search","pro/apps/property-projects/index.html Full page does not use <afro-navbar> or the shared navbar component script. || pro/apps/property-projects/index.html .prop-nav a is likely about 36px tall. || pro/apps/property-projects/index.html .prop-snapshot keeps 4 columns until 760px."
"/pro/apps/school-academy/","pro/apps/school-academy/index.html","pro","38","missing_shared_navbar|custom_mobile_nav_search","pro/apps/school-academy/index.html Full page does not use <afro-navbar> or the shared navbar component script. || pro/apps/school-academy/index.html Page uses custom mobile chrome tokens: topbar, bottom-nav, drawer, search-input, filter-bar."
"/pro/apps/seller/","pro/apps/seller/index.html","pro","112","missing_shared_navbar|tap_targets_below_44|late_multicolumn_collapse|horizontal_overflow_risk|custom_mobile_nav_search","pro/apps/seller/index.html Full page does not use <afro-navbar> or the shared navbar component script. || pro/apps/seller/index.html .seller-nav a is likely about 36px tall. || pro/apps/seller/index.html .daily-close-list div,.setup-score-list div,.workflow-list a is likely about 37.2px tall."
"/pro/apps/stream-intelligence/","pro/apps/stream-intelligence/index.html","pro","80","missing_shared_navbar|tap_targets_below_44|late_multicolumn_collapse|custom_mobile_nav_search","pro/apps/stream-intelligence/index.html Full page does not use <afro-navbar> or the shared navbar component script. || pro/apps/stream-intelligence/index.html .si-nav a is likely about 36px tall. || pro/apps/stream-intelligence/index.html .si-grid keeps 2 columns until 640px."
"/pro/apps/tax-compliance/","pro/apps/tax-compliance/index.html","pro","90","missing_shared_navbar|tap_targets_below_44|late_multicolumn_collapse|custom_mobile_nav_search","pro/apps/tax-compliance/index.html Full page does not use <afro-navbar> or the shared navbar component script. || pro/apps/tax-compliance/index.html .tax-nav a is likely about 36px tall. || pro/apps/tax-compliance/index.html .tax-attention-grid keeps 4 columns until 760px."
"/pro/apps/trade-desk/","pro/apps/trade-desk/index.html","pro","90","missing_shared_navbar|tap_targets_below_44|late_multicolumn_collapse|custom_mobile_nav_search","pro/apps/trade-desk/index.html Full page does not use <afro-navbar> or the shared navbar component script. || pro/apps/trade-desk/index.html .trade-nav a is likely about 36px tall. || pro/apps/trade-desk/index.html .trade-snapshot keeps 4 columns until 760px."
"/pro/","pro/index.html","pro","22","tap_targets_below_44","pro/index.html .pro-account-status .status-actions a is likely about 34px tall. || pro/index.html .pro-lab-actions a is likely about 40px tall."
"/pro/settings/billing/","pro/settings/billing/index.html","pro","22","late_multicolumn_collapse","pro/settings/billing/index.html .billing-row keeps 2 columns until no collapse rule."
"/pro/settings/","pro/settings/index.html","pro","86","missing_shared_navbar|tap_targets_below_44|late_multicolumn_collapse|custom_mobile_nav_search","pro/settings/index.html Full page does not use <afro-navbar> or the shared navbar component script. || pro/settings/index.html .ps-nav a is likely about 36px tall. || pro/settings/index.html .ps-grid keeps 2 columns until 720px."
"/pro/success/","pro/success/index.html","pro","22","late_multicolumn_collapse","pro/success/index.html .feature-list keeps 2 columns until 600px."
"/pro/team/","pro/team/index.html","pro","86","missing_shared_navbar|tap_targets_below_44|late_multicolumn_collapse|custom_mobile_nav_search","pro/team/index.html Full page does not use <afro-navbar> or the shared navbar component script. || pro/team/index.html .pt-nav a is likely about 36px tall. || pro/team/index.html .pt-metrics keeps 5 columns until 720px."
"/pro/vault/","pro/vault/index.html","pro","88","missing_shared_navbar|tap_targets_below_44|late_multicolumn_collapse|custom_mobile_nav_search","pro/vault/index.html Full page does not use <afro-navbar> or the shared navbar component script. || pro/vault/index.html .pb-nav a is likely about 36px tall. || pro/vault/index.html .pb-metrics keeps 5 columns until 720px."
"/pro/workspace/","pro/workspace/index.html","pro","86","missing_shared_navbar|tap_targets_below_44|late_multicolumn_collapse|custom_mobile_nav_search","pro/workspace/index.html Full page does not use <afro-navbar> or the shared navbar component script. || pro/workspace/index.html .pc-nav a is likely about 36px tall. || pro/workspace/index.html .pc-attention-grid keeps 3 columns until 760px."
"/property/","property/index.html","property","24","custom_mobile_nav_search","property/index.html Page uses custom mobile chrome tokens: search-input, filter-bar."
"/property/rent-buy/","property/rent-buy/index.html","property","24","custom_mobile_nav_search","property/rent-buy/index.html Page uses custom mobile chrome tokens: search-input, filter-bar."
"/property/stamp-duty/","property/stamp-duty/index.html","property","24","custom_mobile_nav_search","property/stamp-duty/index.html Page uses custom mobile chrome tokens: search-input, filter-bar."
