scholarship id,name,provider,destination,level,field,current deadline status,current deadline date,source URL,last checked,priority score,suggested action
8b9435f4-f903-48c5-af7f-6776725995fa,Joint Japan/IMF Scholarship Program,International Monetary Fund,global,masters,any,unclear,,https://www.imf.org/en/About/Factsheets/Sheets/2023/Joint-Japan-IMF-Scholarship-Program,2026-05-19T19:23:32.732+00:00,90,Open official/source URL and verify whether a 2026 deadline is published.
7d5380db-5da7-4ab9-9816-2f055162b3ee,LSE Graduate Support Scheme,London School of Economics,uk,masters,business; any,unclear,,https://www.lse.ac.uk/study-at-lse/Graduate/fees-and-funding/graduate-support-scheme,2026-05-19T19:23:32.732+00:00,90,Open official/source URL and verify whether a 2026 deadline is published.
90ee91b9-26d9-4df5-897d-5dd77b89ed09,Manaaki New Zealand Scholarships,New Zealand Ministry of Foreign Affairs and Trade,global,undergrad; masters; phd,any,unclear,,https://www.nzscholarships.govt.nz/,2026-05-19T19:23:32.732+00:00,90,Open official/source URL and verify whether a 2026 deadline is published.
5ededd3f-1c1d-4caa-8144-9ea13f1d5ce6,MIT Scholarships,Massachusetts Institute of Technology,us,undergrad,stem; any,unclear,,https://sfs.mit.edu/undergraduate-students/types-of-aid/mit-scholarship/,2026-05-19T19:23:32.732+00:00,90,Open official/source URL and verify whether a 2026 deadline is published.
9a24829a-8b47-40a6-95ca-ddeb276a2b5f,Mo Ibrahim Foundation Fellowships,Mo Ibrahim Foundation,africa,masters; phd; postdoc,law; any,unclear,,https://mo.ibrahim.foundation/fellowships,2026-05-19T19:23:32.732+00:00,90,Open official/source URL and verify whether a 2026 deadline is published.
d9ccae79-41bf-4c1e-bb1e-0262e832cbfa,OWSD PhD Fellowship,Organization for Women in Science for the Developing World,global,phd,stem; any,unclear,,https://owsd.net/career-development/phd-fellowship,2026-05-19T19:23:32.732+00:00,90,Open official/source URL and verify whether a 2026 deadline is published.
2c06c780-c652-4724-94b3-6391e7b0e25b,Politecnico di Milano Scholarships,Politecnico di Milano,eu,masters,any,unclear,,https://www.polimi.it/en/international-prospective-students/laurea-magistrale-programmes-equivalent-to-master-of-science/scholarships,2026-05-19T19:23:32.732+00:00,90,Open official/source URL and verify whether a 2026 deadline is published.
cff28715-e16d-430a-ab29-3d42808eed95,Rosa Luxemburg Foundation Scholarships,Rosa Luxemburg Foundation,eu,masters; phd,any,unclear,,https://www.rosalux.de/en/foundation/studienwerk,2026-05-19T19:23:32.732+00:00,90,Open official/source URL and verify whether a 2026 deadline is published.
3e2f6aff-003b-4a86-bd7d-1fcfd32d66b8,Rotary Peace Fellowships,Rotary International,global,masters,law; any,unclear,,https://www.rotary.org/en/our-programs/peace-fellowships,2026-05-19T19:23:32.732+00:00,90,Open official/source URL and verify whether a 2026 deadline is published.
76c50062-759f-4eb9-87a1-9870bf94e1c3,Study in NL Scholarships,Nuffic,eu,undergrad; masters,any,unclear,,https://www.studyinnl.org/finances/scholarships,2026-05-19T19:23:32.732+00:00,90,Open official/source URL and verify whether a 2026 deadline is published.
d6294889-4f1d-4fa0-b643-3284c7d9f9ad,TWAS Fellowships,The World Academy of Sciences,global,phd; postdoc,stem; any,unclear,,https://twas.org/opportunities/fellowships,2026-05-19T19:23:32.732+00:00,90,Open official/source URL and verify whether a 2026 deadline is published.
f4137669-2c06-46ae-9579-9c8b7d69763d,Ghana Scholarships Secretariat,Government of Ghana,africa,undergrad; masters; phd,law; any,unclear,,https://www.scholarships.gov.gh/,2026-05-19T19:23:32.732+00:00,87,Open official/source URL and verify whether a 2026 deadline is published.
1ba60627-d9d0-4098-9148-6f2363842012,Aga Khan Foundation International Scholarship Programme,Aga Khan Foundation,global,masters; phd,any,unclear,,https://the.akdn/en/what-we-do/developing-human-capacity/education/international-scholarships,2026-05-19T19:23:32.732+00:00,75,Open official/source URL and verify whether a 2026 deadline is published.
7999b82c-ddb9-4237-8860-8bcca1cf02f8,Amelia Earhart Fellowship,Zonta International,global,phd,any,unclear,,https://www.zonta.org/Web/Programs/Education/Amelia_Earhart_Fellowship,2026-05-19T19:23:32.732+00:00,75,Open official/source URL and verify whether a 2026 deadline is published.
9f31c478-3857-4ad5-9306-f7ed463c2d28,Margaret McNamara Education Grants,MMEG,global,undergrad; masters; phd,any,unclear,,https://www.mmeg.org/,2026-05-19T19:23:32.732+00:00,75,Open official/source URL and verify whether a 2026 deadline is published.
c10b814b-117d-42a4-b2e4-fc68ca3a5f05,MTN Foundation Scholarship,MTN Nigeria Foundation,africa,undergrad,any,unclear,,https://www.mtn.ng/scholarships/,2026-05-19T19:23:32.732+00:00,75,Open official/source URL and verify whether a 2026 deadline is published.
e5359f4a-273d-4dd1-a383-92702e4d0230,Nigeria Federal Scholarship Board Awards,Federal Scholarship Board Nigeria,africa,undergrad; masters; phd,any,unclear,,https://fsbn.com.ng/,2026-05-19T19:23:32.732+00:00,75,Open official/source URL and verify whether a 2026 deadline is published.
e18ddd3a-38e7-4aa8-ab4f-ea7439269148,Shell Nigeria Scholarships,Shell Nigeria,africa,undergrad,any,unclear,,https://www.shell.com.ng/sustainability/communities/education-programmes/scholarships.html,2026-05-19T19:23:32.732+00:00,75,Open official/source URL and verify whether a 2026 deadline is published.
178e3481-9c9f-4b85-9110-a467394d263d,UNESCO Fellowships,UNESCO,global,masters; phd; postdoc,any,unclear,,https://www.unesco.org/en/fellowships,2026-05-19T19:23:32.732+00:00,75,Open official/source URL and verify whether a 2026 deadline is published.
3066cfa9-db9d-4b4a-8736-847e39623251,Wells Mountain Initiative Scholars Program,Wells Mountain Initiative,global,undergrad,any,unclear,,https://wellsmountaininitiative.org/our-programs/scholars-program/,2026-05-19T19:23:32.732+00:00,75,Open official/source URL and verify whether a 2026 deadline is published.
4c0b2202-69e5-4100-863e-9678265319a4,Joint Japan/World Bank Graduate Scholarship Program,World Bank,global,masters,development,urgent,2026-05-29,https://www.worldbank.org/en/programs/scholarships/jj-wbgsp,2026-05-16T03:06:28.449246+00:00,17,Keep monitoring source before the next cycle.
