"route","file","issue_id","detail"
"/fr/agriculture/farm-payroll/eritrea","fr/agriculture/farm-payroll/eritrea.html","missing_h1","No H1 found."
"/fr/agriculture/farm-payroll/eswatini","fr/agriculture/farm-payroll/eswatini.html","missing_h1","No H1 found."
"/fr/agriculture/farm-payroll/ethiopia","fr/agriculture/farm-payroll/ethiopia.html","missing_h1","No H1 found."
"/fr/agriculture/farm-payroll/gabon","fr/agriculture/farm-payroll/gabon.html","missing_h1","No H1 found."
"/fr/agriculture/farm-payroll/gambia","fr/agriculture/farm-payroll/gambia.html","missing_h1","No H1 found."
"/fr/agriculture/farm-payroll/ghana","fr/agriculture/farm-payroll/ghana.html","missing_h1","No H1 found."
"/fr/agriculture/farm-payroll/guinea","fr/agriculture/farm-payroll/guinea.html","missing_h1","No H1 found."
"/fr/agriculture/farm-payroll/guinea-bissau","fr/agriculture/farm-payroll/guinea-bissau.html","missing_h1","No H1 found."
"/fr/agriculture/farm-payroll/kenya","fr/agriculture/farm-payroll/kenya.html","missing_h1","No H1 found."
"/fr/agriculture/farm-payroll/lesotho","fr/agriculture/farm-payroll/lesotho.html","missing_h1","No H1 found."
"/fr/agriculture/farm-payroll/liberia","fr/agriculture/farm-payroll/liberia.html","missing_h1","No H1 found."
"/fr/agriculture/farm-payroll/libya","fr/agriculture/farm-payroll/libya.html","missing_h1","No H1 found."
"/fr/agriculture/farm-payroll/madagascar","fr/agriculture/farm-payroll/madagascar.html","missing_h1","No H1 found."
"/fr/agriculture/farm-payroll/malawi","fr/agriculture/farm-payroll/malawi.html","missing_h1","No H1 found."
"/fr/agriculture/farm-payroll/mali","fr/agriculture/farm-payroll/mali.html","missing_h1","No H1 found."
"/fr/agriculture/farm-payroll/mauritania","fr/agriculture/farm-payroll/mauritania.html","missing_h1","No H1 found."
"/fr/agriculture/farm-payroll/mauritius","fr/agriculture/farm-payroll/mauritius.html","missing_h1","No H1 found."
"/fr/agriculture/farm-payroll/morocco","fr/agriculture/farm-payroll/morocco.html","missing_h1","No H1 found."
"/fr/agriculture/farm-payroll/mozambique","fr/agriculture/farm-payroll/mozambique.html","missing_h1","No H1 found."
"/fr/agriculture/farm-payroll/namibia","fr/agriculture/farm-payroll/namibia.html","missing_h1","No H1 found."
"/fr/agriculture/farm-payroll/niger","fr/agriculture/farm-payroll/niger.html","missing_h1","No H1 found."
"/fr/agriculture/farm-payroll/nigeria","fr/agriculture/farm-payroll/nigeria.html","missing_h1","No H1 found."
"/fr/agriculture/farm-payroll/rwanda","fr/agriculture/farm-payroll/rwanda.html","missing_h1","No H1 found."
"/fr/agriculture/farm-payroll/sao-tome-and-principe","fr/agriculture/farm-payroll/sao-tome-and-principe.html","missing_h1","No H1 found."
"/fr/agriculture/farm-payroll/senegal","fr/agriculture/farm-payroll/senegal.html","missing_h1","No H1 found."
"/fr/agriculture/farm-payroll/seychelles","fr/agriculture/farm-payroll/seychelles.html","missing_h1","No H1 found."
"/fr/agriculture/farm-payroll/sierra-leone","fr/agriculture/farm-payroll/sierra-leone.html","missing_h1","No H1 found."
"/fr/agriculture/farm-payroll/somalia","fr/agriculture/farm-payroll/somalia.html","missing_h1","No H1 found."
"/fr/agriculture/farm-payroll/south-africa","fr/agriculture/farm-payroll/south-africa.html","missing_h1","No H1 found."
"/fr/agriculture/farm-payroll/south-sudan","fr/agriculture/farm-payroll/south-sudan.html","missing_h1","No H1 found."
"/fr/agriculture/farm-payroll/sudan","fr/agriculture/farm-payroll/sudan.html","missing_h1","No H1 found."
"/fr/agriculture/farm-payroll/tanzania","fr/agriculture/farm-payroll/tanzania.html","missing_h1","No H1 found."
"/fr/agriculture/farm-payroll/togo","fr/agriculture/farm-payroll/togo.html","missing_h1","No H1 found."
"/fr/agriculture/farm-payroll/tunisia","fr/agriculture/farm-payroll/tunisia.html","missing_h1","No H1 found."
"/fr/agriculture/farm-payroll/uganda","fr/agriculture/farm-payroll/uganda.html","missing_h1","No H1 found."
"/fr/agriculture/farm-payroll/zambia","fr/agriculture/farm-payroll/zambia.html","missing_h1","No H1 found."
"/fr/agriculture/farm-payroll/zimbabwe","fr/agriculture/farm-payroll/zimbabwe.html","missing_h1","No H1 found."
"/fr/agriculture/farm-profit/algeria","fr/agriculture/farm-profit/algeria.html","missing_h1","No H1 found."
"/fr/agriculture/farm-profit/angola","fr/agriculture/farm-profit/angola.html","missing_h1","No H1 found."
"/fr/agriculture/farm-profit/benin","fr/agriculture/farm-profit/benin.html","missing_h1","No H1 found."
"/fr/agriculture/farm-profit/botswana","fr/agriculture/farm-profit/botswana.html","missing_h1","No H1 found."
"/fr/agriculture/farm-profit/burkina-faso","fr/agriculture/farm-profit/burkina-faso.html","missing_h1","No H1 found."
"/fr/agriculture/farm-profit/burundi","fr/agriculture/farm-profit/burundi.html","missing_h1","No H1 found."
"/fr/agriculture/farm-profit/cabo-verde","fr/agriculture/farm-profit/cabo-verde.html","missing_h1","No H1 found."
"/fr/agriculture/farm-profit/cameroon","fr/agriculture/farm-profit/cameroon.html","missing_h1","No H1 found."
"/fr/agriculture/farm-profit/central-african-republic","fr/agriculture/farm-profit/central-african-republic.html","title_length","Title length is 77."
"/fr/agriculture/farm-profit/central-african-republic","fr/agriculture/farm-profit/central-african-republic.html","missing_h1","No H1 found."
"/fr/agriculture/farm-profit/chad","fr/agriculture/farm-profit/chad.html","missing_h1","No H1 found."
"/fr/agriculture/farm-profit/comoros","fr/agriculture/farm-profit/comoros.html","missing_h1","No H1 found."
"/fr/agriculture/farm-profit/congo-brazzaville","fr/agriculture/farm-profit/congo-brazzaville.html","missing_h1","No H1 found."
"/fr/agriculture/farm-profit/cote-d-ivoire","fr/agriculture/farm-profit/cote-d-ivoire.html","missing_h1","No H1 found."
"/fr/agriculture/farm-profit/djibouti","fr/agriculture/farm-profit/djibouti.html","missing_h1","No H1 found."
"/fr/agriculture/farm-profit/dr-congo","fr/agriculture/farm-profit/dr-congo.html","missing_h1","No H1 found."
"/fr/agriculture/farm-profit/egypt","fr/agriculture/farm-profit/egypt.html","missing_h1","No H1 found."
"/fr/agriculture/farm-profit/equatorial-guinea","fr/agriculture/farm-profit/equatorial-guinea.html","missing_h1","No H1 found."
"/fr/agriculture/farm-profit/eritrea","fr/agriculture/farm-profit/eritrea.html","missing_h1","No H1 found."
"/fr/agriculture/farm-profit/eswatini","fr/agriculture/farm-profit/eswatini.html","missing_h1","No H1 found."
"/fr/agriculture/farm-profit/ethiopia","fr/agriculture/farm-profit/ethiopia.html","missing_h1","No H1 found."
"/fr/agriculture/farm-profit/gabon","fr/agriculture/farm-profit/gabon.html","missing_h1","No H1 found."
"/fr/agriculture/farm-profit/gambia","fr/agriculture/farm-profit/gambia.html","missing_h1","No H1 found."
"/fr/agriculture/farm-profit/ghana","fr/agriculture/farm-profit/ghana.html","missing_h1","No H1 found."
"/fr/agriculture/farm-profit/guinea","fr/agriculture/farm-profit/guinea.html","missing_h1","No H1 found."
"/fr/agriculture/farm-profit/guinea-bissau","fr/agriculture/farm-profit/guinea-bissau.html","missing_h1","No H1 found."
"/fr/agriculture/farm-profit/kenya","fr/agriculture/farm-profit/kenya.html","missing_h1","No H1 found."
"/fr/agriculture/farm-profit/lesotho","fr/agriculture/farm-profit/lesotho.html","missing_h1","No H1 found."
"/fr/agriculture/farm-profit/liberia","fr/agriculture/farm-profit/liberia.html","missing_h1","No H1 found."
"/fr/agriculture/farm-profit/libya","fr/agriculture/farm-profit/libya.html","missing_h1","No H1 found."
"/fr/agriculture/farm-profit/madagascar","fr/agriculture/farm-profit/madagascar.html","missing_h1","No H1 found."
"/fr/agriculture/farm-profit/malawi","fr/agriculture/farm-profit/malawi.html","missing_h1","No H1 found."
"/fr/agriculture/farm-profit/mali","fr/agriculture/farm-profit/mali.html","missing_h1","No H1 found."
"/fr/agriculture/farm-profit/mauritania","fr/agriculture/farm-profit/mauritania.html","missing_h1","No H1 found."
"/fr/agriculture/farm-profit/mauritius","fr/agriculture/farm-profit/mauritius.html","missing_h1","No H1 found."
"/fr/agriculture/farm-profit/morocco","fr/agriculture/farm-profit/morocco.html","missing_h1","No H1 found."
"/fr/agriculture/farm-profit/mozambique","fr/agriculture/farm-profit/mozambique.html","missing_h1","No H1 found."
"/fr/agriculture/farm-profit/namibia","fr/agriculture/farm-profit/namibia.html","missing_h1","No H1 found."
"/fr/agriculture/farm-profit/niger","fr/agriculture/farm-profit/niger.html","missing_h1","No H1 found."
"/fr/agriculture/farm-profit/nigeria","fr/agriculture/farm-profit/nigeria.html","missing_h1","No H1 found."
"/fr/agriculture/farm-profit/rwanda","fr/agriculture/farm-profit/rwanda.html","missing_h1","No H1 found."
"/fr/agriculture/farm-profit/sao-tome-and-principe","fr/agriculture/farm-profit/sao-tome-and-principe.html","missing_h1","No H1 found."
"/fr/agriculture/farm-profit/senegal","fr/agriculture/farm-profit/senegal.html","missing_h1","No H1 found."
"/fr/agriculture/farm-profit/seychelles","fr/agriculture/farm-profit/seychelles.html","missing_h1","No H1 found."
"/fr/agriculture/farm-profit/sierra-leone","fr/agriculture/farm-profit/sierra-leone.html","missing_h1","No H1 found."
"/fr/agriculture/farm-profit/somalia","fr/agriculture/farm-profit/somalia.html","missing_h1","No H1 found."
"/fr/agriculture/farm-profit/south-africa","fr/agriculture/farm-profit/south-africa.html","missing_h1","No H1 found."
"/fr/agriculture/farm-profit/south-sudan","fr/agriculture/farm-profit/south-sudan.html","missing_h1","No H1 found."
"/fr/agriculture/farm-profit/sudan","fr/agriculture/farm-profit/sudan.html","missing_h1","No H1 found."
"/fr/agriculture/farm-profit/tanzania","fr/agriculture/farm-profit/tanzania.html","missing_h1","No H1 found."
"/fr/agriculture/farm-profit/togo","fr/agriculture/farm-profit/togo.html","missing_h1","No H1 found."
"/fr/agriculture/farm-profit/tunisia","fr/agriculture/farm-profit/tunisia.html","missing_h1","No H1 found."
"/fr/agriculture/farm-profit/uganda","fr/agriculture/farm-profit/uganda.html","missing_h1","No H1 found."
"/fr/agriculture/farm-profit/zambia","fr/agriculture/farm-profit/zambia.html","missing_h1","No H1 found."
"/fr/agriculture/farm-profit/zimbabwe","fr/agriculture/farm-profit/zimbabwe.html","missing_h1","No H1 found."
"/fr/agriculture/fertilizer/algeria","fr/agriculture/fertilizer/algeria.html","missing_h1","No H1 found."
"/fr/agriculture/fertilizer/angola","fr/agriculture/fertilizer/angola.html","missing_h1","No H1 found."
"/fr/agriculture/fertilizer/benin","fr/agriculture/fertilizer/benin.html","missing_h1","No H1 found."
"/fr/agriculture/fertilizer/botswana","fr/agriculture/fertilizer/botswana.html","missing_h1","No H1 found."
"/fr/agriculture/fertilizer/burkina-faso","fr/agriculture/fertilizer/burkina-faso.html","missing_h1","No H1 found."
"/fr/agriculture/fertilizer/burundi","fr/agriculture/fertilizer/burundi.html","missing_h1","No H1 found."
"/fr/agriculture/fertilizer/cabo-verde","fr/agriculture/fertilizer/cabo-verde.html","missing_h1","No H1 found."
"/fr/agriculture/fertilizer/cameroon","fr/agriculture/fertilizer/cameroon.html","missing_h1","No H1 found."
"/fr/agriculture/fertilizer/central-african-republic","fr/agriculture/fertilizer/central-african-republic.html","missing_h1","No H1 found."
"/fr/agriculture/fertilizer/chad","fr/agriculture/fertilizer/chad.html","missing_h1","No H1 found."
"/fr/agriculture/fertilizer/comoros","fr/agriculture/fertilizer/comoros.html","missing_h1","No H1 found."
"/fr/agriculture/fertilizer/congo-brazzaville","fr/agriculture/fertilizer/congo-brazzaville.html","missing_h1","No H1 found."
"/fr/agriculture/fertilizer/cote-d-ivoire","fr/agriculture/fertilizer/cote-d-ivoire.html","missing_h1","No H1 found."
"/fr/agriculture/fertilizer/djibouti","fr/agriculture/fertilizer/djibouti.html","missing_h1","No H1 found."
"/fr/agriculture/fertilizer/dr-congo","fr/agriculture/fertilizer/dr-congo.html","missing_h1","No H1 found."
"/fr/agriculture/fertilizer/egypt","fr/agriculture/fertilizer/egypt.html","missing_h1","No H1 found."
"/fr/agriculture/fertilizer/equatorial-guinea","fr/agriculture/fertilizer/equatorial-guinea.html","missing_h1","No H1 found."
"/fr/agriculture/fertilizer/eritrea","fr/agriculture/fertilizer/eritrea.html","missing_h1","No H1 found."
"/fr/agriculture/fertilizer/eswatini","fr/agriculture/fertilizer/eswatini.html","missing_h1","No H1 found."
"/fr/agriculture/fertilizer/ethiopia","fr/agriculture/fertilizer/ethiopia.html","missing_h1","No H1 found."
"/fr/agriculture/fertilizer/gabon","fr/agriculture/fertilizer/gabon.html","missing_h1","No H1 found."
"/fr/agriculture/fertilizer/gambia","fr/agriculture/fertilizer/gambia.html","missing_h1","No H1 found."
"/fr/agriculture/fertilizer/ghana","fr/agriculture/fertilizer/ghana.html","missing_h1","No H1 found."
"/fr/agriculture/fertilizer/guinea","fr/agriculture/fertilizer/guinea.html","missing_h1","No H1 found."
"/fr/agriculture/fertilizer/guinea-bissau","fr/agriculture/fertilizer/guinea-bissau.html","missing_h1","No H1 found."
"/fr/agriculture/fertilizer/kenya","fr/agriculture/fertilizer/kenya.html","missing_h1","No H1 found."
"/fr/agriculture/fertilizer/lesotho","fr/agriculture/fertilizer/lesotho.html","missing_h1","No H1 found."
"/fr/agriculture/fertilizer/liberia","fr/agriculture/fertilizer/liberia.html","missing_h1","No H1 found."
"/fr/agriculture/fertilizer/libya","fr/agriculture/fertilizer/libya.html","missing_h1","No H1 found."
"/fr/agriculture/fertilizer/madagascar","fr/agriculture/fertilizer/madagascar.html","missing_h1","No H1 found."
"/fr/agriculture/fertilizer/malawi","fr/agriculture/fertilizer/malawi.html","missing_h1","No H1 found."
"/fr/agriculture/fertilizer/mali","fr/agriculture/fertilizer/mali.html","missing_h1","No H1 found."
"/fr/agriculture/fertilizer/mauritania","fr/agriculture/fertilizer/mauritania.html","missing_h1","No H1 found."
"/fr/agriculture/fertilizer/mauritius","fr/agriculture/fertilizer/mauritius.html","missing_h1","No H1 found."
"/fr/agriculture/fertilizer/morocco","fr/agriculture/fertilizer/morocco.html","missing_h1","No H1 found."
"/fr/agriculture/fertilizer/mozambique","fr/agriculture/fertilizer/mozambique.html","missing_h1","No H1 found."
"/fr/agriculture/fertilizer/namibia","fr/agriculture/fertilizer/namibia.html","missing_h1","No H1 found."
"/fr/agriculture/fertilizer/niger","fr/agriculture/fertilizer/niger.html","missing_h1","No H1 found."
"/fr/agriculture/fertilizer/nigeria","fr/agriculture/fertilizer/nigeria.html","missing_h1","No H1 found."
"/fr/agriculture/fertilizer/rwanda","fr/agriculture/fertilizer/rwanda.html","missing_h1","No H1 found."
"/fr/agriculture/fertilizer/sao-tome-and-principe","fr/agriculture/fertilizer/sao-tome-and-principe.html","missing_h1","No H1 found."
"/fr/agriculture/fertilizer/senegal","fr/agriculture/fertilizer/senegal.html","missing_h1","No H1 found."
"/fr/agriculture/fertilizer/seychelles","fr/agriculture/fertilizer/seychelles.html","missing_h1","No H1 found."
"/fr/agriculture/fertilizer/sierra-leone","fr/agriculture/fertilizer/sierra-leone.html","missing_h1","No H1 found."
"/fr/agriculture/fertilizer/somalia","fr/agriculture/fertilizer/somalia.html","missing_h1","No H1 found."
"/fr/agriculture/fertilizer/south-africa","fr/agriculture/fertilizer/south-africa.html","missing_h1","No H1 found."
"/fr/agriculture/fertilizer/south-sudan","fr/agriculture/fertilizer/south-sudan.html","missing_h1","No H1 found."
"/fr/agriculture/fertilizer/sudan","fr/agriculture/fertilizer/sudan.html","missing_h1","No H1 found."
"/fr/agriculture/fertilizer/tanzania","fr/agriculture/fertilizer/tanzania.html","missing_h1","No H1 found."
"/fr/agriculture/fertilizer/togo","fr/agriculture/fertilizer/togo.html","missing_h1","No H1 found."
"/fr/agriculture/fertilizer/tunisia","fr/agriculture/fertilizer/tunisia.html","missing_h1","No H1 found."
"/fr/agriculture/fertilizer/uganda","fr/agriculture/fertilizer/uganda.html","missing_h1","No H1 found."
"/fr/agriculture/fertilizer/zambia","fr/agriculture/fertilizer/zambia.html","missing_h1","No H1 found."
"/fr/agriculture/fertilizer/zimbabwe","fr/agriculture/fertilizer/zimbabwe.html","missing_h1","No H1 found."
"/fr/agriculture/fish-farming/angola","fr/agriculture/fish-farming/angola.html","missing_h1","No H1 found."
"/fr/agriculture/fish-farming/cameroon","fr/agriculture/fish-farming/cameroon.html","missing_h1","No H1 found."
"/fr/agriculture/fish-farming/cote-d-ivoire","fr/agriculture/fish-farming/cote-d-ivoire.html","missing_h1","No H1 found."
"/fr/agriculture/fish-farming/egypt","fr/agriculture/fish-farming/egypt.html","missing_h1","No H1 found."
"/fr/agriculture/fish-farming/ethiopia","fr/agriculture/fish-farming/ethiopia.html","missing_h1","No H1 found."
"/fr/agriculture/fish-farming/ghana","fr/agriculture/fish-farming/ghana.html","missing_h1","No H1 found."
"/fr/agriculture/fish-farming/kenya","fr/agriculture/fish-farming/kenya.html","missing_h1","No H1 found."
"/fr/agriculture/fish-farming/morocco","fr/agriculture/fish-farming/morocco.html","missing_h1","No H1 found."
"/fr/agriculture/fish-farming/nigeria","fr/agriculture/fish-farming/nigeria.html","missing_h1","No H1 found."
"/fr/agriculture/fish-farming/rwanda","fr/agriculture/fish-farming/rwanda.html","missing_h1","No H1 found."
"/fr/agriculture/fish-farming/senegal","fr/agriculture/fish-farming/senegal.html","missing_h1","No H1 found."
"/fr/agriculture/fish-farming/south-africa","fr/agriculture/fish-farming/south-africa.html","missing_h1","No H1 found."
"/fr/agriculture/fish-farming/tanzania","fr/agriculture/fish-farming/tanzania.html","missing_h1","No H1 found."
"/fr/agriculture/fish-farming/tunisia","fr/agriculture/fish-farming/tunisia.html","missing_h1","No H1 found."
"/fr/agriculture/fish-farming/uganda","fr/agriculture/fish-farming/uganda.html","missing_h1","No H1 found."
"/fr/agriculture/greenhouse/angola","fr/agriculture/greenhouse/angola.html","description_length","Meta description length is 20."
"/fr/agriculture/greenhouse/angola","fr/agriculture/greenhouse/angola.html","missing_h1","No H1 found."
"/fr/agriculture/greenhouse/cameroon","fr/agriculture/greenhouse/cameroon.html","description_length","Meta description length is 20."
"/fr/agriculture/greenhouse/cameroon","fr/agriculture/greenhouse/cameroon.html","missing_h1","No H1 found."
"/fr/agriculture/greenhouse/cote-d-ivoire","fr/agriculture/greenhouse/cote-d-ivoire.html","description_length","Meta description length is 20."
"/fr/agriculture/greenhouse/cote-d-ivoire","fr/agriculture/greenhouse/cote-d-ivoire.html","missing_h1","No H1 found."
"/fr/agriculture/greenhouse/egypt","fr/agriculture/greenhouse/egypt.html","description_length","Meta description length is 20."
"/fr/agriculture/greenhouse/egypt","fr/agriculture/greenhouse/egypt.html","missing_h1","No H1 found."
"/fr/agriculture/greenhouse/ethiopia","fr/agriculture/greenhouse/ethiopia.html","description_length","Meta description length is 20."
"/fr/agriculture/greenhouse/ethiopia","fr/agriculture/greenhouse/ethiopia.html","missing_h1","No H1 found."
"/fr/agriculture/greenhouse/ghana","fr/agriculture/greenhouse/ghana.html","description_length","Meta description length is 20."
"/fr/agriculture/greenhouse/ghana","fr/agriculture/greenhouse/ghana.html","missing_h1","No H1 found."
"/fr/agriculture/greenhouse/kenya","fr/agriculture/greenhouse/kenya.html","description_length","Meta description length is 20."
"/fr/agriculture/greenhouse/kenya","fr/agriculture/greenhouse/kenya.html","missing_h1","No H1 found."
"/fr/agriculture/greenhouse/morocco","fr/agriculture/greenhouse/morocco.html","description_length","Meta description length is 20."
"/fr/agriculture/greenhouse/morocco","fr/agriculture/greenhouse/morocco.html","missing_h1","No H1 found."
"/fr/agriculture/greenhouse/nigeria","fr/agriculture/greenhouse/nigeria.html","description_length","Meta description length is 20."
"/fr/agriculture/greenhouse/nigeria","fr/agriculture/greenhouse/nigeria.html","missing_h1","No H1 found."
"/fr/agriculture/greenhouse/rwanda","fr/agriculture/greenhouse/rwanda.html","description_length","Meta description length is 20."
"/fr/agriculture/greenhouse/rwanda","fr/agriculture/greenhouse/rwanda.html","missing_h1","No H1 found."
"/fr/agriculture/greenhouse/senegal","fr/agriculture/greenhouse/senegal.html","description_length","Meta description length is 20."
"/fr/agriculture/greenhouse/senegal","fr/agriculture/greenhouse/senegal.html","missing_h1","No H1 found."
"/fr/agriculture/greenhouse/south-africa","fr/agriculture/greenhouse/south-africa.html","description_length","Meta description length is 20."
"/fr/agriculture/greenhouse/south-africa","fr/agriculture/greenhouse/south-africa.html","missing_h1","No H1 found."
"/fr/agriculture/greenhouse/tanzania","fr/agriculture/greenhouse/tanzania.html","description_length","Meta description length is 20."
"/fr/agriculture/greenhouse/tanzania","fr/agriculture/greenhouse/tanzania.html","missing_h1","No H1 found."
"/fr/agriculture/greenhouse/tunisia","fr/agriculture/greenhouse/tunisia.html","description_length","Meta description length is 20."
"/fr/agriculture/greenhouse/tunisia","fr/agriculture/greenhouse/tunisia.html","missing_h1","No H1 found."
"/fr/agriculture/greenhouse/uganda","fr/agriculture/greenhouse/uganda.html","description_length","Meta description length is 20."
"/fr/agriculture/greenhouse/uganda","fr/agriculture/greenhouse/uganda.html","missing_h1","No H1 found."
"/fr/agriculture/harvest-date/algeria","fr/agriculture/harvest-date/algeria.html","missing_h1","No H1 found."
"/fr/agriculture/harvest-date/angola","fr/agriculture/harvest-date/angola.html","missing_h1","No H1 found."
"/fr/agriculture/harvest-date/benin","fr/agriculture/harvest-date/benin.html","missing_h1","No H1 found."
"/fr/agriculture/harvest-date/botswana","fr/agriculture/harvest-date/botswana.html","missing_h1","No H1 found."
"/fr/agriculture/harvest-date/burkina-faso","fr/agriculture/harvest-date/burkina-faso.html","missing_h1","No H1 found."
"/fr/agriculture/harvest-date/burundi","fr/agriculture/harvest-date/burundi.html","missing_h1","No H1 found."
"/fr/agriculture/harvest-date/cabo-verde","fr/agriculture/harvest-date/cabo-verde.html","missing_h1","No H1 found."
"/fr/agriculture/harvest-date/cameroon","fr/agriculture/harvest-date/cameroon.html","missing_h1","No H1 found."
"/fr/agriculture/harvest-date/central-african-republic","fr/agriculture/harvest-date/central-african-republic.html","missing_h1","No H1 found."
"/fr/agriculture/harvest-date/chad","fr/agriculture/harvest-date/chad.html","missing_h1","No H1 found."
"/fr/agriculture/harvest-date/comoros","fr/agriculture/harvest-date/comoros.html","missing_h1","No H1 found."
"/fr/agriculture/harvest-date/congo-brazzaville","fr/agriculture/harvest-date/congo-brazzaville.html","missing_h1","No H1 found."
"/fr/agriculture/harvest-date/cote-d-ivoire","fr/agriculture/harvest-date/cote-d-ivoire.html","missing_h1","No H1 found."
"/fr/agriculture/harvest-date/djibouti","fr/agriculture/harvest-date/djibouti.html","missing_h1","No H1 found."
"/fr/agriculture/harvest-date/dr-congo","fr/agriculture/harvest-date/dr-congo.html","missing_h1","No H1 found."
"/fr/agriculture/harvest-date/egypt","fr/agriculture/harvest-date/egypt.html","missing_h1","No H1 found."
"/fr/agriculture/harvest-date/equatorial-guinea","fr/agriculture/harvest-date/equatorial-guinea.html","missing_h1","No H1 found."
"/fr/agriculture/harvest-date/eritrea","fr/agriculture/harvest-date/eritrea.html","missing_h1","No H1 found."
"/fr/agriculture/harvest-date/eswatini","fr/agriculture/harvest-date/eswatini.html","missing_h1","No H1 found."
"/fr/agriculture/harvest-date/ethiopia","fr/agriculture/harvest-date/ethiopia.html","missing_h1","No H1 found."
"/fr/agriculture/harvest-date/gabon","fr/agriculture/harvest-date/gabon.html","missing_h1","No H1 found."
"/fr/agriculture/harvest-date/gambia","fr/agriculture/harvest-date/gambia.html","missing_h1","No H1 found."
"/fr/agriculture/harvest-date/ghana","fr/agriculture/harvest-date/ghana.html","missing_h1","No H1 found."
"/fr/agriculture/harvest-date/guinea","fr/agriculture/harvest-date/guinea.html","missing_h1","No H1 found."
"/fr/agriculture/harvest-date/guinea-bissau","fr/agriculture/harvest-date/guinea-bissau.html","missing_h1","No H1 found."
"/fr/agriculture/harvest-date/kenya","fr/agriculture/harvest-date/kenya.html","missing_h1","No H1 found."
"/fr/agriculture/harvest-date/lesotho","fr/agriculture/harvest-date/lesotho.html","missing_h1","No H1 found."
"/fr/agriculture/harvest-date/liberia","fr/agriculture/harvest-date/liberia.html","missing_h1","No H1 found."
"/fr/agriculture/harvest-date/libya","fr/agriculture/harvest-date/libya.html","missing_h1","No H1 found."
"/fr/agriculture/harvest-date/madagascar","fr/agriculture/harvest-date/madagascar.html","missing_h1","No H1 found."
"/fr/agriculture/harvest-date/malawi","fr/agriculture/harvest-date/malawi.html","missing_h1","No H1 found."
"/fr/agriculture/harvest-date/mali","fr/agriculture/harvest-date/mali.html","missing_h1","No H1 found."
"/fr/agriculture/harvest-date/mauritania","fr/agriculture/harvest-date/mauritania.html","missing_h1","No H1 found."
"/fr/agriculture/harvest-date/mauritius","fr/agriculture/harvest-date/mauritius.html","missing_h1","No H1 found."
"/fr/agriculture/harvest-date/morocco","fr/agriculture/harvest-date/morocco.html","missing_h1","No H1 found."
"/fr/agriculture/harvest-date/mozambique","fr/agriculture/harvest-date/mozambique.html","missing_h1","No H1 found."
"/fr/agriculture/harvest-date/namibia","fr/agriculture/harvest-date/namibia.html","missing_h1","No H1 found."
"/fr/agriculture/harvest-date/niger","fr/agriculture/harvest-date/niger.html","missing_h1","No H1 found."
"/fr/agriculture/harvest-date/nigeria","fr/agriculture/harvest-date/nigeria.html","missing_h1","No H1 found."
"/fr/agriculture/harvest-date/rwanda","fr/agriculture/harvest-date/rwanda.html","missing_h1","No H1 found."
"/fr/agriculture/harvest-date/sao-tome-and-principe","fr/agriculture/harvest-date/sao-tome-and-principe.html","missing_h1","No H1 found."
"/fr/agriculture/harvest-date/senegal","fr/agriculture/harvest-date/senegal.html","missing_h1","No H1 found."
"/fr/agriculture/harvest-date/seychelles","fr/agriculture/harvest-date/seychelles.html","missing_h1","No H1 found."
"/fr/agriculture/harvest-date/sierra-leone","fr/agriculture/harvest-date/sierra-leone.html","missing_h1","No H1 found."
"/fr/agriculture/harvest-date/somalia","fr/agriculture/harvest-date/somalia.html","missing_h1","No H1 found."
"/fr/agriculture/harvest-date/south-africa","fr/agriculture/harvest-date/south-africa.html","missing_h1","No H1 found."
"/fr/agriculture/harvest-date/south-sudan","fr/agriculture/harvest-date/south-sudan.html","missing_h1","No H1 found."
"/fr/agriculture/harvest-date/sudan","fr/agriculture/harvest-date/sudan.html","missing_h1","No H1 found."
"/fr/agriculture/harvest-date/tanzania","fr/agriculture/harvest-date/tanzania.html","missing_h1","No H1 found."
"/fr/agriculture/harvest-date/togo","fr/agriculture/harvest-date/togo.html","missing_h1","No H1 found."
"/fr/agriculture/harvest-date/tunisia","fr/agriculture/harvest-date/tunisia.html","missing_h1","No H1 found."
"/fr/agriculture/harvest-date/uganda","fr/agriculture/harvest-date/uganda.html","missing_h1","No H1 found."
"/fr/agriculture/harvest-date/zambia","fr/agriculture/harvest-date/zambia.html","missing_h1","No H1 found."
"/fr/agriculture/harvest-date/zimbabwe","fr/agriculture/harvest-date/zimbabwe.html","missing_h1","No H1 found."
"/fr/agriculture/input-prices/angola","fr/agriculture/input-prices/angola.html","missing_h1","No H1 found."
"/fr/agriculture/input-prices/cameroon","fr/agriculture/input-prices/cameroon.html","missing_h1","No H1 found."
"/fr/agriculture/input-prices/cote-d-ivoire","fr/agriculture/input-prices/cote-d-ivoire.html","missing_h1","No H1 found."
"/fr/agriculture/input-prices/egypt","fr/agriculture/input-prices/egypt.html","missing_h1","No H1 found."
"/fr/agriculture/input-prices/ethiopia","fr/agriculture/input-prices/ethiopia.html","missing_h1","No H1 found."
"/fr/agriculture/input-prices/ghana","fr/agriculture/input-prices/ghana.html","missing_h1","No H1 found."
"/fr/agriculture/input-prices/kenya","fr/agriculture/input-prices/kenya.html","missing_h1","No H1 found."
"/fr/agriculture/input-prices/morocco","fr/agriculture/input-prices/morocco.html","missing_h1","No H1 found."
